time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
30,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,1446.250854,373.8971086,183.6383637,418.3882837,571.336474,886.4483487,14.90865955,12.05521047,0.166767831,15.24142905,4.802031415,6.6510577,NaN,NaN,,,,,
60,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,676.8703995,827.2161,109.1111629,513.394766,557.2771484,938.0071023,10.31181013,16.74524193,93.10520427,13.90009193,6.132133752,5.384653682,NaN,NaN,,,,,
120,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,0,155.5718467,669.7721906,0,540.7783723,548.5464473,1.689757371,7.533478758,0.166442697,14.72545155,7.06350729,7.168656147,NaN,NaN,,,,,
240,0,0,10,0,0,0,0,0,0,1,0,0,IGROV1,0,372.396052,73.84711792,0,536.1739212,655.1853251,5.373424234,11.20311965,0.161987439,12.79696288,4.53319901,7.251683165,NaN,NaN,,,,,
0,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,0,269.7824923,0,0,565.3799808,804.3525911,5.702244697,11.75840686,0.346418827,12.65500656,1.285054735,1.695297928,NaN,NaN,17.10577342,9.300689736,1.289655106,1.082497122,6.234631468
5,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,0,482.4470046,0,305.6884014,493.6370992,723.9738702,8.154210131,12.47161296,0.626010612,10.9635657,1.133932869,1.537435021,NaN,NaN,,,,,
10,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,714.8950451,491.5689431,152.0030765,411.943735,584.9578655,1005.397393,15.17906814,18.34767391,0.534304767,7.63027846,0.762822494,1.092267837,NaN,NaN,,,,,
15,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,351.6099574,531.818083,60.95288878,451.5301536,608.4301349,917.7108315,12.39638192,14.81051391,0.14898459,14.33956882,4.669585439,6.759305723,NaN,NaN,,,,,
30,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,1270.129853,632.7924415,180.6086621,439.6822162,587.747834,934.9048851,15.72094743,18.27759179,0.165544219,15.96591753,4.956240969,7.40930119,NaN,NaN,,,,,
60,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,549.8175399,632.6395575,234.7259621,406.1255759,511.3426619,791.5871035,10.2965359,14.24708176,0.162747169,11.96373858,4.676342797,7.844387074,NaN,NaN,,,,,
120,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,0,354.1230862,52.36813978,145.9754513,1612.217922,660.2341969,1.332082803,10.45662819,0.131717121,11.74613681,6.259822382,7.280153702,NaN,NaN,,,,,
240,0,0,0,0,0,0,0,0,0,1,0,0,IGROV1,0,1004.605585,211.4564408,43.40374632,518.9974483,586.7962545,6.188940719,12.24145453,0.176550374,9.990970197,4.140129989,8.028378597,NaN,NaN,,,,,
