time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
90,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,3.615762996,6.085512473,3.809918615,336.4550454,16.66309826,7.285806394,0.679306732,10.15776937,0.210100768,0.817895152,1.11390742,0.198560177,0.964444803,0.878217275,,,,,
120,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,3.829547975,5.259006264,3.221285047,316.8914434,18.04976214,7.844323636,0.703379623,10.17864101,0.206558817,0.802933897,1.109337412,0.194739605,0.980527371,0.887209428,,,,,
240,0,2.5,0,0,0,0,0,0,0,0,0,0,H322M,5.622984438,7.079342254,3.137956542,389.0552592,17.9085928,7.928393764,0.748736492,11.19244061,0.159111865,0.693061031,1.1489375,0.188955341,0.954952176,0.888471999,,,,,
0,0,10,0,0,0,0,0,0,0,0,0,0,H322M,6.303065111,1.892129845,0.609376386,352.5643252,16.51405894,8.799398626,0.897047689,11.74740578,0.092106245,0.168902378,0.291817784,0.155790137,0.379956622,0.628603452,,,,,
2,0,10,0,0,0,0,0,0,0,0,0,0,H322M,4.839956028,9.268054226,4.82823955,321.0938779,15.22901526,7.448205295,0.572085335,10.11095845,0.678664461,0.721651694,0.450495202,0.326231609,0.481815775,0.895816522,,,,,
4,0,10,0,0,0,0,0,0,0,0,0,0,H322M,5.474654091,8.091914209,4.602090138,402.8551378,17.14729614,8.618019863,0.66410006,11.83413935,1.017992511,0.896369977,0.447271774,0.395025844,0.574794213,0.95226087,,,,,
6,0,10,0,0,0,0,0,0,0,0,0,0,H322M,4.346500843,6.756403704,3.929920294,444.6349941,16.60806642,8.322502128,0.580964284,11.13318282,0.632955408,0.890612756,0.615054036,0.306194731,0.667844369,0.951268357,,,,,
8,0,10,0,0,0,0,0,0,0,0,0,0,H322M,4.258649755,7.692401238,4.773190892,388.8915084,16.4856364,8.103888744,0.662996937,11.4959307,0.304929492,0.826910095,0.605643368,0.23496036,0.660540996,0.865643558,,,,,
10,0,10,0,0,0,0,0,0,0,0,0,0,H322M,5.282072229,7.803317225,4.769238751,425.0750772,18.67146834,8.281130348,0.676955527,12.42335026,0.191141685,0.818205654,0.780040671,0.203115859,0.726914274,0.893976936,,,,,
15,0,10,0,0,0,0,0,0,0,0,0,0,H322M,4.109679334,6.532094248,3.737313512,464.669186,14.80291265,6.921464301,0.560283871,9.546629237,0.241655531,0.784989714,0.913966207,0.213153754,0.827353124,0.880937472,,,,,
30,0,10,0,0,0,0,0,0,0,0,0,0,H322M,3.769339902,6.725972757,3.754928888,413.6042266,15.84627992,7.178789495,0.602334428,9.281671203,0.250549311,0.882624196,1.198016945,0.208103772,0.931922303,0.929964448,,,,,
60,0,10,0,0,0,0,0,0,0,0,0,0,H322M,4.490569704,6.020877602,3.862417219,368.6148229,16.39606825,7.057933517,0.571395957,9.689966572,0.217661942,0.831345149,0.981133022,0.200158571,0.882082037,0.86577838,,,,,
90,0,10,0,0,0,0,0,0,0,0,0,0,H322M,3.236791802,6.161418302,3.874926624,302.2071422,16.23165812,7.118602282,0.612926843,10.19913571,0.210661926,0.810934802,1.079324438,0.196051098,0.93628528,0.904453361,,,,,
120,0,10,0,0,0,0,0,0,0,0,0,0,H322M,11.15140822,5.471318164,3.39239194,265.0304746,17.31053946,7.660400567,0.591857854,10.82177905,0.221725822,0.850655057,1.100690903,0.207517741,0.950677566,0.909568051,,,,,
240,0,10,0,0,0,0,0,0,0,0,0,0,H322M,5.284964897,7.167852561,3.43135061,386.7069367,18.94601037,8.035509119,0.660733268,11.71627699,0.169727504,0.740491906,1.160220819,0.193548167,0.935682989,0.925065586,,,,,
0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,5.406588283,1.140428237,0.335865627,214.573358,17.76591088,8.547527317,0.791283569,11.08362427,0.106894228,0.183969726,0.364576354,0.16634741,0.39643434,0.627525727,,,,,
2,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,6.240820379,8.199113728,4.183392077,11886.76292,17.37499874,7.728325944,0.650256462,10.90851224,0.705509046,0.786189923,0.500811076,0.321263356,0.513312002,0.883434195,,,,,
4,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,5.637897062,6.912699709,3.794833342,12672.60356,17.52278006,8.709445014,0.682491767,12.0978621,0.972740515,0.95036295,0.476076884,0.370331873,0.591138307,0.895343222,,,,,
6,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,7.148137262,7.405330526,3.808396209,12662.38689,15.55627033,9.21621084,0.714481153,12.66046153,0.603644288,0.991806404,0.668314405,0.300201749,0.68958397,0.863662437,,,,,
8,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,4.697307732,6.790391782,3.903818687,14485.88775,18.22707226,8.925696495,0.730146671,10.94405537,0.296970381,0.95988587,0.6780935,0.236156163,0.697743186,0.888692491,,,,,
10,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,8.277102305,6.65637097,3.891179278,14357.99171,19.97440826,8.913846365,0.785819643,11.78635466,0.218244358,0.968663675,0.896716904,0.216582709,0.800113968,0.907386606,,,,,
15,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,5.091990768,5.391082455,3.114109487,11682.3087,15.14079722,7.240071448,0.612420179,8.09032395,0.257751358,0.942195679,1.057780509,0.234924761,0.86542524,0.952564343,,,,,
30,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,5.006769714,5.85208058,3.491498389,11009.94969,15.86824364,7.733515622,0.735488128,8.444808492,0.232125002,0.980474374,1.218014837,0.208416786,0.952199327,0.885882947,,,,,
60,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,4.48671024,8.212790964,3.547475313,12764.4207,14.64449433,7.572621728,0.712712796,9.242967639,0.219686136,0.956148635,1.168349637,0.20617086,0.939534025,0.906010724,,,,,
90,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,5.347086181,6.265428623,3.555611425,13277.9095,17.23062167,8.247691135,0.752188174,9.504025404,0.213744002,0.94812065,1.245995913,0.204243582,1.007392212,0.90959892,,,,,
120,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,4.554604546,5.044620205,3.290249213,12346.15103,18.54170058,8.516470672,0.721482885,8.49404761,0.195202083,0.934235992,1.158329295,0.200095646,0.929549446,0.85549387,,,,,
240,0,2.5,2.5,0,0,0,0,0,0,0,0,0,H322M,7.100435548,7.291298621,3.4703263,13851.61049,19.50354543,9.866937046,0.837815537,9.403830494,0.168655976,0.906375515,1.208374776,0.194067174,0.966337888,0.850762991,,,,,
0,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.729760961,1.303531779,0.356911353,253.8007354,13.51083739,8.140445136,0.766514146,9.683118773,0.116760935,0.192253596,0.371106735,0.166770525,0.395888804,0.627090169,,,,,
2,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.755720199,1.633533003,0.431549788,1516.943655,16.25248458,7.81217104,0.833029665,10.38158476,0.246092968,0.288123926,0.525240898,0.208705098,0.485840972,0.720881706,,,,,
4,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,6.103968822,1.003233642,0.380348472,2172.374679,16.59894561,8.764085185,0.896926348,11.17917796,0.304209203,0.396356904,0.389615087,0.215983758,0.475898246,0.759611829,,,,,
6,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.979971987,0.749040987,0.316906527,2532.274891,15.62330387,8.564447207,0.847339204,10.58203754,0.380933509,0.393568317,0.490957385,0.224429388,0.58037117,0.764244281,,,,,
8,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.857444454,1.421774414,0.354556586,2893.011168,17.26949052,8.506489505,0.920541047,11.13887015,0.204121935,0.410138514,0.42953473,0.191550567,0.570148236,0.747501385,,,,,
10,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,8.010232452,1.967020073,0.691261162,2848.904264,15.5872496,8.529308905,1.041487268,11.66499154,0.201966738,0.375421828,0.687005067,0.201932418,0.662009942,0.76379778,,,,,
15,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.427667081,0.979854903,0.374621638,2956.859963,14.30545294,6.935912701,0.712838903,8.502468213,0.142279155,0.329746488,0.76287651,0.177219673,0.695294368,0.716766919,,,,,
30,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.336525471,1.655718594,0.40092223,3701.192909,15.90190758,7.494103706,0.817288897,10.00718414,0.10683697,0.36846852,0.968483158,0.170790047,0.767883709,0.728589206,,,,,
60,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,4.880661763,1.452282006,0.398329875,3902.852696,14.98222554,7.554871268,0.865065072,9.993871713,0.11787495,0.356320688,0.953550067,0.167499105,0.700711778,0.747552762,,,,,
90,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,6.419593135,1.35531345,0.316870443,3556.368144,16.78353753,8.137485008,0.847633518,10.4865605,0.142280755,0.349417033,1.031009721,0.17521234,0.71826812,0.725150022,,,,,
120,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,5.914967566,1.041898269,0.374097517,3030.940537,17.42826413,8.466807871,0.889791082,10.50454279,0.121275737,0.283796185,0.806058884,0.160655002,0.612646383,0.709209216,,,,,
240,0,0,0.15625,0,0,0,0,0,0,0,0,0,H322M,6.940667662,3.38439958,0.548083258,2047.587555,19.01831723,9.882134978,1.146010454,12.63063568,0.098594954,0.244537787,0.674412554,0.160378933,0.544092859,0.701259605,,,,,
0,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,6.284927876,1.649859118,0.375775051,224.9201385,15.93879785,8.306840336,0.732280315,10.29563838,0.113519249,0.186864225,0.380481261,0.169157258,0.402775362,0.635492758,,,,,
2,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,5.833404727,0.774194219,0.24581671,4590.911463,15.7400795,7.569239461,0.730058875,10.1589411,0.343031111,0.440274766,0.574959449,0.240060277,0.520456487,0.814923025,,,,,
4,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,7.14056816,1.598057742,0.290909747,6881.730859,17.66843638,8.756453278,0.845942686,11.18195166,0.46407692,0.603400784,0.406831139,0.246372548,0.515313311,0.812305651,,,,,
6,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,6.236346153,0.500471547,0.235716639,8175.752541,16.55388211,8.687696505,0.867773369,11.0195112,0.427224834,0.589477221,0.520489389,0.257478476,0.624401778,0.816682401,,,,,
8,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,5.476509486,0.499962011,0.330455333,9383.761842,18.43700902,8.970993124,0.944761512,11.63699123,0.237891528,0.559627619,0.489881149,0.203761596,0.625862647,0.832638485,,,,,
10,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,7.550471265,2.447317023,0.819728948,8426.101012,16.160973,8.457193366,0.995992885,11.2821198,0.208714346,0.555635637,0.742306921,0.207394028,0.715016874,0.817811371,,,,,
15,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,5.226799886,1.107031629,0.346205389,8135.920369,14.08627431,7.364652092,0.717027701,8.879088879,0.166979132,0.434403269,0.826703658,0.192820021,0.758450792,0.764549882,,,,,
30,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,4.195150006,1.557121824,0.419494511,8953.988411,15.90927347,7.752862433,0.842839401,9.38820306,0.122237033,0.46308488,1.113217676,0.177390709,0.858399634,0.76228229,,,,,
60,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,5.124086995,0.512446193,0.301622608,9597.755473,15.91050826,7.54457254,0.8068948,9.627681921,0.138418466,0.422429475,1.026109782,0.176437568,0.772068015,0.790852761,,,,,
90,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,4.591669401,0.156312074,0.313133563,9704.907704,16.59801878,8.07419845,0.924910726,10.0200165,0.176635572,0.411083884,1.158357229,0.187719377,0.820807102,0.762830716,,,,,
120,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,5.546030184,0.828436526,0.404239816,9024.827928,17.87374288,8.53452571,0.936331207,10.36596732,0.15041581,0.362765509,0.93972679,0.175013908,0.721615172,0.751809386,,,,,
240,0,0,0.625,0,0,0,0,0,0,0,0,0,H322M,6.702531216,3.017958784,0.700677109,8455.787917,17.96582003,10.34583166,1.12252621,11.65803931,0.126611848,0.333489317,0.951861147,0.176356988,0.675876749,0.767659281,,,,,
0,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.591777591,0.595785921,0.296309888,230.2989747,13.97220377,7.889140857,0.690625951,9.797381806,0.117036019,0.189166807,0.393854051,0.165576219,0.406064531,0.640127564,,,,,
2,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.381917903,0.457167646,0.296307757,12422.18297,15.97900367,7.559748762,0.714684848,10.29039285,0.435313423,0.609314281,0.537553515,0.252247031,0.523206864,0.854318603,,,,,
4,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,7.472989552,1.420553479,0.345194629,14070.00927,15.67100989,8.168844401,0.873840468,10.62439573,0.512878687,0.707068289,0.433184651,0.265783875,0.543341913,0.867817697,,,,,
6,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,6.798022869,2.266119351,0.397394562,14319.77334,15.63684472,7.598021527,0.857801219,9.980302112,0.442677744,0.67670307,0.569364485,0.244714752,0.646212341,0.863767099,,,,,
8,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.291337306,0.853455735,0.246721,15939.14366,18.64607143,8.676926831,0.962969849,11.7039491,0.241096917,0.647518552,0.556179243,0.202673766,0.657093594,0.834726598,,,,,
10,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,6.225077819,1.399620057,0.465100694,14997.89525,17.84207185,8.644467508,0.881716315,11.2494255,0.211653027,0.64279488,0.797553656,0.204491352,0.744773835,0.854791127,,,,,
15,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.22521815,1.043607011,0.148889581,10994.82774,13.17529358,6.834399478,0.715990889,8.031931247,0.174117943,0.490680159,0.884765298,0.190140332,0.765709035,0.795691557,,,,,
30,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,4.103435978,0.358642875,0.271876243,11876.83561,16.33068447,7.576394992,0.850628076,9.252024125,0.121510107,0.49747512,1.135121456,0.175282672,0.843941572,0.772152605,,,,,
60,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.727774238,1.342474616,0.276382213,13799.82495,14.40284383,7.031584245,0.861259169,9.093848738,0.136820072,0.461975147,1.06226568,0.17589176,0.788719215,0.795689517,,,,,
90,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,4.744989529,1.504711189,0.337586897,13621.4638,15.88121719,7.362217568,0.954356263,9.524600849,0.198778304,0.455709284,1.188237166,0.189349233,0.878479249,0.803976692,,,,,
120,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.013254677,1.313404748,0.257426873,13368.97191,16.64711923,8.171276667,0.935890854,9.811501652,0.141179631,0.39541095,0.975373113,0.168932221,0.733182704,0.785435109,,,,,
240,0,0,2.5,0,0,0,0,0,0,0,0,0,H322M,5.38070252,2.018637492,0.503324934,14989.97243,18.62986155,9.631107222,1.08235219,10.24441149,0.118622491,0.36132677,0.924046038,0.169840503,0.678879645,0.766222263,,,,,
0,0,0,10,0,0,0,0,0,0,0,0,0,H322M,4.81611422,0.391220781,0.220700243,225.0158299,14.56213653,8.103038435,0.730297487,9.914168514,0.111270065,0.1880439,0.411905523,0.165687732,0.388755747,0.624670351,,,,,
2,0,0,10,0,0,0,0,0,0,0,0,0,H322M,5.145306698,0.854729578,0.222091976,15640.10309,15.11446601,7.368088982,0.680932575,8.996010614,0.441834574,0.616727148,0.556123502,0.255124502,0.525168893,0.863006331,,,,,
4,0,0,10,0,0,0,0,0,0,0,0,0,H322M,6.727196165,1.654268226,0.382112626,16339.89987,15.70649492,7.665337531,0.86837309,10.68653295,0.549532858,0.732372579,0.407438632,0.264810262,0.530862612,0.855801215,,,,,
6,0,0,10,0,0,0,0,0,0,0,0,0,H322M,6.246745142,1.116865131,0.302801637,16367.74995,16.17114837,8.614646627,0.882895624,11.10637368,0.450558162,0.678485434,0.59313567,0.250008158,0.652537473,0.848447978,,,,,
8,0,0,10,0,0,0,0,0,0,0,0,0,H322M,4.509718181,1.013179702,0.430266117,16381.42383,17.35369196,8.329391441,0.901073931,10.6343816,0.248275145,0.651957509,0.564142032,0.202002171,0.661934976,0.843988154,,,,,
10,0,0,10,0,0,0,0,0,0,0,0,0,H322M,5.677534284,0.592471864,0.325800558,15372.16314,17.80754168,8.552384563,0.901666081,11.61248806,0.223908445,0.65027608,0.820330679,0.20584391,0.748950627,0.856322894,,,,,
15,0,0,10,0,0,0,0,0,0,0,0,0,H322M,3.977292281,1.051134893,0.23079407,10638.95802,12.76899227,6.57203909,0.660941193,8.065783741,0.17763921,0.503476229,0.914335428,0.197845526,0.790416558,0.807509046,,,,,
30,0,0,10,0,0,0,0,0,0,0,0,0,H322M,3.14234001,0.510917459,0.185019426,12129.39673,14.6468379,7.542387117,0.797430475,8.819418024,0.124878561,0.499019186,1.137163209,0.180804582,0.846868528,0.778339019,,,,,
60,0,0,10,0,0,0,0,0,0,0,0,0,H322M,5.749407793,1.785621498,0.246918248,14893.10565,13.40235906,6.87420524,0.849204348,8.732291553,0.135925682,0.449812803,1.057211876,0.177173892,0.769166165,0.7893122,,,,,
90,0,0,10,0,0,0,0,0,0,0,0,0,H322M,4.393049697,0.359151831,0.309278881,15657.26769,15.79229799,7.931615531,0.926166272,9.654145192,0.176541682,0.446213931,1.147891545,0.181666121,0.837431182,0.769039439,,,,,
120,0,0,10,0,0,0,0,0,0,0,0,0,H322M,3.425127573,1.413996761,0.439243274,13850.34618,15.35582403,7.738284886,0.930533511,9.185820903,0.153378414,0.399720448,0.989770751,0.176734463,0.741389319,0.780499093,,,,,
240,0,0,10,0,0,0,0,0,0,0,0,0,H322M,5.604938323,1.794223146,0.545866068,15947.93008,16.57888615,9.718255916,1.078682526,10.27850585,0.119365394,0.363248852,0.934552271,0.168369445,0.684063043,0.760134294,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,H322M,4.766861136,1.074193048,0.390965423,307.9577159,15.51282092,7.817879823,0.697268431,10.54949064,0.093198442,0.175656294,0.311163653,0.153922493,0.377586097,0.621313516,30.50469758,6.952570373,1.798430345,5.297380076,4.19027878
2,0,0,0,0,0,0,0,0,0,0,0,0,H322M,5.602183585,1.921262402,0.457523242,361.327248,13.06459678,6.989412419,0.675354341,9.091412312,0.138409743,0.174093979,0.418935833,0.176545417,0.436090443,0.626309671,,,,,
4,0,0,0,0,0,0,0,0,0,0,0,0,H322M,5.686838829,1.847809909,0.406784712,464.482766,14.535853,8.277803728,0.838790193,10.68051515,0.199370404,0.221391427,0.312396648,0.183808339,0.439715949,0.656957322,,,,,
6,0,0,0,0,0,0,0,0,0,0,0,0,H322M,4.750368464,1.868010625,0.468311544,537.016159,13.34820842,7.728509385,0.766031233,10.79983325,0.228017711,0.232139688,0.376132859,0.191557377,0.472104271,0.664971613,,,,,
8,0,0,0,0,0,0,0,0,0,0,0,0,H322M,3.093911265,1.879149823,0.477786391,585.7733268,13.87363584,8.100961865,0.977847844,10.45195633,0.140130962,0.214644672,0.309324644,0.169680405,0.462814633,0.657739511,,,,,
10,0,0,0,0,0,0,0,0,0,0,0,0,H322M,5.748474417,1.904145511,0.632846174,555.5592619,17.25101626,8.395133091,0.952964674,11.61313886,0.128381445,0.214563863,0.429245758,0.166585189,0.466074108,0.642886934,,,,,
15,0,0,0,0,0,0,0,0,0,0,0,0,H322M,3.192922493,1.057919993,0.29183062,460.793824,13.24619591,7.377797742,0.663718718,8.856911251,0.124614056,0.178865563,0.546283912,0.17067549,0.515616488,0.667374702,,,,,
30,0,0,0,0,0,0,0,0,0,0,0,0,H322M,4.06666901,1.904026668,0.412010488,568.1572382,12.03641851,7.037542255,0.731359804,8.021356403,0.087355693,0.223912989,0.637090924,0.160202386,0.515156616,0.657073634,,,,,
60,0,0,0,0,0,0,0,0,0,0,0,0,H322M,5.294967243,0.512191403,0.320797585,531.8225056,13.23668803,6.871463656,0.713959336,8.984509795,0.081788378,0.220274285,0.537171826,0.146756,0.515852122,0.653811006,,,,,
90,0,0,0,0,0,0,0,0,0,0,0,0,H322M,4.21797754,1.724861788,0.411571811,482.9328102,12.73311187,7.381633124,0.881417776,9.683515749,0.100596577,0.215560354,0.636860472,0.155991476,0.502781833,0.661956965,,,,,
120,0,0,0,0,0,0,0,0,0,0,0,0,H322M,6.063323307,2.091773568,0.474145895,481.3960541,13.4946837,7.372096651,0.900801288,9.246856339,0.085691732,0.194861742,0.384626992,0.150666827,0.436664143,0.651777402,,,,,
240,0,0,0,0,0,0,0,0,0,0,0,0,H322M,4.380818313,1.492376688,0.41858653,440.5184675,16.29447845,9.759388358,1.097610858,10.97186176,0.080679539,0.194254126,0.42590981,0.150777771,0.41830139,0.663334802,,,,,
