time,nExpID,input_bmp2,input_dcf,input_dorso,input_il6,input_noggin,HAMP_qpcr_scaled,SOCS3_qpcr_scaled,ID1_qpcr_scaled,ID3_qpcr_scaled,SMAD6_qpcr_scaled,Experiment
120,21,10,0,10,10,0,6.411015e-02,3.959443e-01,3.523494e-02,3.272182e-02,NaN,NaN
240,21,10,0,10,10,0,3.724883e-02,1.168979e-01,3.320694e-02,2.040761e-02,NaN,NaN
240,21,10,0,10,10,0,3.855622e-02,1.209923e-01,3.182098e-02,2.125432e-02,NaN,NaN
360,21,10,0,10,10,0,2.365553e-02,2.692588e-01,3.194042e-02,3.074129e-02,NaN,NaN
360,21,10,0,10,10,0,2.710219e-02,2.682676e-01,3.310654e-02,2.864460e-02,NaN,NaN
0,22,0,0,0,0,0,1.091338e-01,2.490033e-03,3.202744e-01,6.369853e-01,NaN,NaN
0,22,0,0,0,0,0,1.175475e-01,2.118588e-03,3.216610e-01,6.743034e-01,NaN,NaN
60,22,0,0,0,0,0,9.353589e-02,2.935497e-03,3.588484e-01,7.176967e-01,NaN,NaN
60,22,0,0,0,0,0,9.322548e-02,4.224648e-03,3.552009e-01,7.316430e-01,NaN,NaN
120,22,0,0,0,0,0,7.988240e-02,4.658741e-03,4.345602e-01,7.860428e-01,NaN,Anja_2017_05
120,22,0,0,0,0,0,7.764125e-02,5.018730e-03,4.186416e-01,7.888351e-01,NaN,Anja_2017_05
240,22,0,0,0,0,0,5.015221e-02,4.395157e-03,2.158065e-01,4.437710e-01,NaN,Anja_2017_05
240,22,0,0,0,0,0,4.617865e-02,4.225898e-03,2.198692e-01,4.630114e-01,NaN,Anja_2017_05
360,22,0,0,0,0,0,2.091996e-02,3.902523e-03,1.810527e-01,4.442639e-01,NaN,Anja_2017_05
360,22,0,0,0,0,0,2.038391e-02,3.574791e-03,1.696124e-01,4.213689e-01,NaN,Anja_2017_05
60,22,0,0,10,0,0,7.742530e-02,1.482979e-03,5.897428e-02,1.724394e-01,NaN,Anja_2017_05
60,22,0,0,10,0,0,7.616374e-02,8.070562e-04,6.079124e-02,1.720672e-01,NaN,Anja_2017_05
120,22,0,0,10,0,0,4.465600e-02,4.018162e-03,5.263968e-02,7.343235e-02,NaN,Anja_2017_05
120,22,0,0,10,0,0,5.855513e-02,3.300546e-03,5.000827e-02,7.528517e-02,NaN,Anja_2017_05
240,22,0,0,10,0,0,4.173603e-02,4.764490e-03,5.617162e-02,6.499751e-02,NaN,Anja_2017_05
240,22,0,0,10,0,0,3.607778e-02,4.724831e-03,5.419215e-02,6.173981e-02,NaN,Anja_2017_05
360,22,0,0,10,0,0,1.641802e-02,8.680791e-03,5.309121e-02,5.183313e-02,NaN,Anja_2017_05
360,22,0,0,10,0,0,1.669790e-02,8.411256e-03,5.003140e-02,5.557659e-02,NaN,Anja_2017_05
60,22,0,0,0,10,0,3.376974e-01,5.426076e-01,5.082312e-01,5.284526e-01,NaN,Anja_2017_05
60,22,0,0,0,10,0,3.044911e-01,5.132096e-01,4.735795e-01,4.834870e-01,NaN,Anja_2017_05
120,22,0,0,0,10,0,3.159985e-01,3.799083e-02,4.343499e-01,6.864386e-01,NaN,Anja_2017_05
120,22,0,0,0,10,0,3.200356e-01,4.137774e-02,4.346753e-01,6.806728e-01,NaN,Anja_2017_05
240,22,0,0,0,10,0,1.033478e-01,6.383244e-02,2.966689e-01,4.595936e-01,NaN,Anja_2017_05
240,22,0,0,0,10,0,1.072367e-01,6.807723e-02,2.988169e-01,4.831676e-01,NaN,Anja_2017_05
360,22,0,0,0,10,0,4.415923e-02,6.544373e-02,2.091753e-01,3.798183e-01,NaN,Anja_2017_05
360,22,0,0,0,10,0,5.054257e-02,7.445721e-02,2.189547e-01,3.893229e-01,NaN,Anja_2017_05
60,22,0,500,0,0,0,1.224138e-01,6.560345e-03,6.068966e-01,1.086207e+00,NaN,Anja_2017_05
60,22,0,500,0,0,0,1.177037e-01,6.602028e-03,6.115284e-01,1.044289e+00,NaN,Anja_2017_05
120,22,0,500,0,0,0,2.879648e-01,5.633703e-03,7.993041e-01,1.453280e+00,NaN,Anja_2017_05
120,22,0,500,0,0,0,3.013245e-01,6.105786e-03,7.585977e-01,1.427327e+00,NaN,Anja_2017_05
240,22,0,500,0,0,0,2.232719e-01,4.315225e-03,4.595168e-01,8.671417e-01,NaN,Anja_2017_05
240,22,0,500,0,0,0,2.246292e-01,3.488772e-03,4.562780e-01,8.634184e-01,NaN,Anja_2017_05
360,22,0,500,0,0,0,1.057663e-01,3.863709e-03,3.619080e-01,8.130338e-01,NaN,Anja_2017_05
360,22,0,500,0,0,0,1.142866e-01,4.741348e-03,3.521262e-01,8.339831e-01,NaN,Anja_2017_05
60,22,10,0,0,0,0,3.135047e-01,7.679104e-03,8.665410e-01,1.063802e+00,NaN,Anja_2017_05
60,22,10,0,0,0,0,2.902546e-01,6.187766e-03,8.664316e-01,1.003617e+00,NaN,Anja_2017_05
120,22,10,0,0,0,0,7.387787e-01,1.101064e-02,1.314174e+00,1.342588e+00,NaN,Anja_2017_05
120,22,10,0,0,0,0,7.604479e-01,1.169368e-02,1.291327e+00,1.233934e+00,NaN,Anja_2017_05
240,22,10,0,0,0,0,1.148598e+00,1.222024e-02,9.650320e-01,9.807662e-01,NaN,Anja_2017_05
240,22,10,0,0,0,0,1.141315e+00,1.174396e-02,9.648796e-01,8.821756e-01,NaN,Anja_2017_05
360,22,10,0,0,0,0,8.559550e-01,2.835625e-02,1.097378e+00,8.164494e-01,NaN,Anja_2017_05
360,22,10,0,0,0,0,8.423211e-01,2.849926e-02,1.034353e+00,8.554141e-01,NaN,Anja_2017_05
60,22,0,500,0,10,0,1.574617e+00,1.714036e+00,1.279376e+00,8.447164e-01,NaN,Anja_2017_05
60,22,0,500,0,10,0,1.579271e+00,1.660259e+00,1.247219e+00,8.179814e-01,NaN,Anja_2017_05
120,22,0,500,0,10,0,2.839015e+00,4.569406e-01,1.360850e+00,1.132087e+00,NaN,Anja_2017_05
120,22,0,500,0,10,0,2.815179e+00,4.821743e-01,1.407589e+00,1.102113e+00,NaN,Anja_2017_05
240,22,0,500,0,10,0,2.928258e+00,1.106743e-01,1.285436e+00,1.181679e+00,NaN,Anja_2017_05
240,22,0,500,0,10,0,2.897940e+00,1.184475e-01,1.293723e+00,1.172976e+00,NaN,Anja_2017_05
360,22,0,500,0,10,0,1.855473e+00,1.285418e-01,1.587212e+00,9.053812e-01,NaN,Anja_2017_05
360,22,0,500,0,10,0,1.869033e+00,1.435151e-01,1.596466e+00,9.178289e-01,NaN,Anja_2017_05
60,22,0,0,10,10,0,1.204343e-01,8.028956e-01,1.291324e-01,2.315016e-01,NaN,Anja_2017_05
60,22,0,0,10,10,0,1.449664e-01,8.187919e-01,1.315436e-01,2.114094e-01,NaN,Anja_2017_05
120,22,0,0,10,10,0,1.140990e-01,5.081995e-01,5.744293e-02,8.983655e-02,NaN,Anja_2017_05
120,22,0,0,10,10,0,1.115408e-01,4.916768e-01,5.628321e-02,8.461712e-02,NaN,Anja_2017_05
240,22,0,0,10,10,0,5.266330e-02,8.845789e-02,6.322339e-02,5.588619e-02,NaN,Anja_2017_05
240,22,0,0,10,10,0,4.944313e-02,8.604743e-02,6.467216e-02,5.497475e-02,NaN,Anja_2017_05
360,22,0,0,10,10,0,3.886777e-02,2.209259e-01,5.697230e-02,4.956590e-02,NaN,Anja_2017_05
360,22,0,0,10,10,0,4.174280e-02,2.303274e-01,5.909800e-02,5.354950e-02,NaN,Anja_2017_05
60,22,0,500,10,10,0,1.367285e-01,1.156933e+00,2.008856e-01,3.670633e-01,NaN,Anja_2017_05
60,22,0,500,10,10,0,1.396608e-01,1.172725e+00,2.078921e-01,3.784702e-01,NaN,Anja_2017_05
120,22,0,500,10,10,0,1.671632e-01,1.915137e+00,9.542779e-02,2.553516e-01,NaN,Anja_2017_05
120,22,0,500,10,10,0,1.629175e-01,1.814609e+00,8.940593e-02,2.457008e-01,NaN,Anja_2017_05
240,22,0,500,10,10,0,1.381456e-01,5.920526e-01,5.109788e-02,1.530803e-01,NaN,Anja_2017_05
240,22,0,500,10,10,0,1.272745e-01,5.882437e-01,5.090982e-02,1.465262e-01,NaN,Anja_2017_05
360,22,0,500,10,10,0,1.348801e-01,2.697601e-01,4.685643e-02,1.796270e-01,NaN,Anja_2017_05
360,22,0,500,10,10,0,1.374909e-01,2.659449e-01,4.608850e-02,1.749297e-01,NaN,Anja_2017_05
60,22,10,0,0,10,0,4.481876e-01,3.609727e-01,5.305573e-01,2.979842e-01,NaN,Anja_2017_05
60,22,10,0,0,10,0,4.540786e-01,3.168570e-01,5.289267e-01,2.944026e-01,NaN,Anja_2017_05
120,22,10,0,0,10,0,6.485372e-01,3.648022e-02,7.575127e-01,9.369236e-01,NaN,Anja_2017_05
120,22,10,0,0,10,0,6.823697e-01,3.559026e-02,7.559585e-01,9.365858e-01,NaN,Anja_2017_05
240,22,10,0,0,10,0,5.647490e-01,6.196646e-02,5.376302e-01,8.813610e-01,NaN,Anja_2017_05
240,22,10,0,0,10,0,5.543622e-01,5.713518e-02,4.895503e-01,8.180146e-01,NaN,Anja_2017_05
360,22,10,0,0,10,0,1.765896e-01,8.963261e-02,4.448185e-01,7.424791e-01,NaN,Anja_2017_05
360,22,10,0,0,10,0,1.825009e-01,9.158716e-02,4.478343e-01,7.138411e-01,NaN,Anja_2017_05
60,22,10,0,10,10,0,1.023190e-01,5.526381e-01,9.942861e-02,1.803589e-01,NaN,Anja_2017_05
60,22,10,0,10,10,0,1.115681e-01,5.428108e-01,1.000067e-01,1.792027e-01,NaN,Anja_2017_05
120,22,10,0,10,10,0,1.030473e-01,4.703808e-01,4.661377e-02,7.455778e-02,NaN,Anja_2017_05
120,22,10,0,10,10,0,9.969834e-02,5.027213e-01,4.984917e-02,7.794598e-02,NaN,Anja_2017_05
240,22,10,0,10,10,0,5.500834e-02,1.077220e-01,4.952663e-02,4.436362e-02,NaN,Anja_2017_05
240,22,10,0,10,10,0,5.663141e-02,1.163939e-01,5.002895e-02,4.751048e-02,NaN,Anja_2017_05
360,22,10,0,10,10,0,3.155824e-02,2.328270e-01,6.855118e-02,4.458914e-02,NaN,Anja_2017_05
360,22,10,0,10,10,0,2.601852e-02,2.197119e-01,6.417901e-02,4.538786e-02,NaN,Anja_2017_05
0,23,0,0,0,0,0,4.694522e-02,1.078692e-03,2.178351e-01,4.042181e-01,3.646117e-01,Anja_2017_05
0,23,0,0,0,0,0,4.844254e-02,1.618605e-03,2.115748e-01,4.243058e-01,3.861530e-01,Anja_2017_05
60,23,0,0,0,10,0,1.742208e-01,1.635813e+00,3.949891e-01,2.846049e-01,4.335570e-01,Anja_2017_05
60,23,0,0,0,10,0,1.762658e-01,1.722597e+00,3.912566e-01,2.844289e-01,4.887369e-01,Anja_2017_05
90,23,0,0,0,10,0,2.180797e-01,2.736093e-01,2.988500e-01,2.907729e-01,4.200054e-01,Anja_2017_05
90,23,0,0,0,10,0,2.261857e-01,2.703458e-01,2.886560e-01,3.080434e-01,3.942094e-01,Anja_2017_05
120,23,0,0,0,10,0,2.075997e-01,9.990736e-02,3.032902e-01,4.022245e-01,3.860057e-01,Anja_2017_05
120,23,0,0,0,10,0,1.947888e-01,9.935864e-02,3.060966e-01,4.272258e-01,4.337733e-01,Anja_2017_05
180,23,0,0,0,10,0,1.042164e-01,8.286885e-02,1.840596e-01,2.336464e-01,3.294583e-01,Anja_2017_05
180,23,0,0,0,10,0,1.029797e-01,8.502205e-02,1.974486e-01,2.374490e-01,3.293647e-01,Anja_2017_05
240,23,0,0,0,10,0,9.822366e-02,1.018085e-01,1.935795e-01,2.279936e-01,2.968219e-01,Anja_2017_05
240,23,0,0,0,10,0,9.295286e-02,1.041072e-01,1.881366e-01,2.215996e-01,3.123216e-01,Anja_2017_05
360,23,0,0,0,10,0,3.578439e-02,8.882197e-02,1.220503e-01,1.508056e-01,2.811631e-01,Anja_2017_05
360,23,0,0,0,10,0,3.282080e-02,9.404422e-02,1.325455e-01,1.483248e-01,3.048548e-01,Anja_2017_05
60,23,0,500,0,10,0,6.650170e-01,1.750045e+00,6.300161e-01,2.600066e-01,4.607260e-01,Anja_2017_09
60,23,0,500,0,10,0,6.074391e-01,1.732354e+00,6.066956e-01,2.513029e-01,4.579957e-01,Anja_2017_09
90,23,0,500,0,10,0,1.498568e+00,1.880672e+00,8.000321e-01,3.325506e-01,5.898744e-01,Anja_2017_09
90,23,0,500,0,10,0,1.450645e+00,1.870406e+00,7.901385e-01,3.456856e-01,6.419875e-01,Anja_2017_09
120,23,0,500,0,10,0,1.445320e+00,3.887678e-01,7.543486e-01,3.895407e-01,5.348455e-01,Anja_2017_09
120,23,0,500,0,10,0,1.474087e+00,4.138479e-01,7.504443e-01,3.775870e-01,5.730809e-01,Anja_2017_09
180,23,0,500,0,10,0,1.563172e+00,6.315214e-02,5.764978e-01,3.589042e-01,3.307672e-01,Anja_2017_09
180,23,0,500,0,10,0,1.608593e+00,5.759801e-02,5.772774e-01,2.990167e-01,3.236645e-01,Anja_2017_09
240,23,0,500,0,10,0,1.955643e+00,6.096296e-02,6.458452e-01,2.637704e-01,1.466733e-01,Anja_2017_09
240,23,0,500,0,10,0,1.963098e+00,6.437432e-02,6.692379e-01,2.829920e-01,1.453202e-01,Anja_2017_09
360,23,0,500,0,10,0,6.464922e-01,1.210482e-01,7.438718e-01,2.231615e-01,9.940832e-02,Anja_2017_09
360,23,0,500,0,10,0,6.938741e-01,1.118283e-01,7.410306e-01,2.229829e-01,1.037443e-01,Anja_2017_09
60,23,0,500,0,10,500,2.394717e-01,3.336152e+00,1.535544e-01,1.169938e-01,5.822270e-01,Anja_2017_09
60,23,0,500,0,10,500,2.299796e-01,3.386314e+00,1.548288e-01,1.131790e-01,5.613676e-01,Anja_2017_09
90,23,0,500,0,10,500,1.969832e-01,1.222026e+00,7.356473e-02,4.809066e-02,4.626674e-01,Anja_2017_09
90,23,0,500,0,10,500,2.040410e-01,1.112373e+00,7.182752e-02,4.430423e-02,4.748244e-01,Anja_2017_09
120,23,0,500,0,10,500,2.313630e-01,8.128970e-01,8.050807e-02,4.760137e-02,4.541280e-01,Anja_2017_09
120,23,0,500,0,10,500,2.356636e-01,8.422075e-01,8.344808e-02,5.060972e-02,4.636004e-01,Anja_2017_09
180,23,0,500,0,10,500,2.226293e-01,9.327285e-02,6.944402e-02,3.247529e-02,1.899498e-01,Anja_2017_09
180,23,0,500,0,10,500,2.200449e-01,9.287610e-02,6.644213e-02,3.107777e-02,1.757502e-01,Anja_2017_09
240,23,0,500,0,10,500,1.936469e-01,6.135905e-02,8.837955e-02,2.983514e-02,7.712101e-02,Anja_2017_09
240,23,0,500,0,10,500,1.763191e-01,5.153943e-02,8.609562e-02,2.671323e-02,8.550593e-02,Anja_2017_09
360,23,0,500,0,10,500,1.377395e-01,1.830715e-01,2.057375e-01,4.585505e-02,3.434770e-02,Anja_2017_09
360,23,0,500,0,10,500,1.391845e-01,1.845837e-01,2.066860e-01,4.545897e-02,4.151641e-02,Anja_2017_09
60,23,25,0,0,0,0,1.450740e-01,4.401518e-03,9.155157e-01,8.450914e-01,3.873335e-01,Anja_2017_09
60,23,25,0,0,0,0,1.466707e-01,4.629757e-03,9.185437e-01,8.370600e-01,4.051963e-01,Anja_2017_09
90,23,25,0,0,0,0,4.226497e-01,4.160042e-03,1.209469e+00,1.269278e+00,6.193546e-01,Anja_2017_09
90,23,25,0,0,0,0,4.469031e-01,5.568093e-03,1.179125e+00,1.200961e+00,5.982970e-01,Anja_2017_09
120,23,25,0,0,0,0,1.178377e+00,5.259051e-03,1.214746e+00,1.469334e+00,1.352951e+00,Anja_2017_09
120,23,25,0,0,0,0,1.272788e+00,6.179920e-03,1.295790e+00,1.518144e+00,1.387799e+00,Anja_2017_09
180,23,25,0,0,0,0,1.270833e+00,3.545780e-03,8.001538e-01,9.021342e-01,1.333590e+00,Anja_2017_09
180,23,25,0,0,0,0,1.220296e+00,4.115508e-03,7.680686e-01,8.853127e-01,1.347909e+00,Anja_2017_09
240,23,25,0,0,0,0,7.681997e-01,4.388626e-03,7.377759e-01,7.681997e-01,6.495471e-01,Anja_2017_09
240,23,25,0,0,0,0,8.491564e-01,2.139221e-03,7.740388e-01,8.107811e-01,6.940221e-01,Anja_2017_09
360,23,25,0,0,0,0,6.349416e-01,5.214217e-03,6.240386e-01,6.862500e-01,5.874813e-01,Anja_2017_09
360,23,25,0,0,0,0,6.414542e-01,3.885231e-03,6.362392e-01,7.170728e-01,6.466693e-01,Anja_2017_09
60,23,25,0,0,0,500,1.557252e-02,3.045802e-04,2.030534e-02,4.816794e-02,3.427481e-01,Anja_2017_09
60,23,25,0,0,0,500,1.584618e-02,1.302211e-03,2.031763e-02,4.487137e-02,3.514401e-01,Anja_2017_09
90,23,25,0,0,0,500,1.111420e-02,7.207389e-04,1.697441e-02,2.296934e-02,3.273637e-01,Anja_2017_09
90,23,25,0,0,0,500,1.003857e-02,8.342867e-04,1.702487e-02,2.265461e-02,3.371061e-01,Anja_2017_09
120,23,25,0,0,0,500,5.259977e-03,1.150359e-03,1.483797e-02,1.350422e-02,3.267688e-01,Anja_2017_09
120,23,25,0,0,0,500,6.726587e-03,2.481653e-04,1.485727e-02,1.371440e-02,3.436763e-01,Anja_2017_09
180,23,25,0,0,0,500,3.198829e-03,8.446785e-04,1.259197e-02,1.141880e-02,2.831237e-01,Anja_2017_09
180,23,25,0,0,0,500,2.925406e-03,4.142242e-04,1.366857e-02,1.200167e-02,2.958744e-01,Anja_2017_09
240,23,25,0,0,0,500,2.792857e-03,3.900000e-03,1.371429e-02,1.171429e-02,3.000000e-01,Anja_2017_09
240,23,25,0,0,0,500,2.442821e-03,1.232481e-03,1.372703e-02,1.262001e-02,2.885629e-01,Anja_2017_09
360,23,25,0,0,0,500,2.049249e-03,1.303322e-03,1.319716e-02,1.213156e-02,3.270602e-01,Anja_2017_09
360,23,25,0,0,0,500,2.056713e-03,1.615426e-03,1.308101e-02,1.158378e-02,3.483015e-01,Anja_2017_09
0,24,0,0,0,0,0,2.951752e-02,1.324428e-03,1.508541e-01,1.971794e-01,4.204910e-01,Anja_2017_09
0,24,0,0,0,0,0,2.834120e-02,2.081854e-03,1.440386e-01,1.936066e-01,5.195887e-01,Anja_2017_09
60,24,0,0,0,10,0,1.484646e-01,8.347634e-01,2.840436e-01,1.647117e-01,4.140202e-01,Anja_2017_09
60,24,0,0,0,10,0,1.576296e-01,9.096190e-01,3.050896e-01,1.661043e-01,4.124360e-01,Anja_2017_09
90,24,0,0,0,10,0,1.821305e-01,2.021866e-01,2.086912e-01,1.837567e-01,4.168404e-01,Anja_2017_09
90,24,0,0,0,10,0,1.697297e-01,1.724324e-01,1.924324e-01,1.702703e-01,3.708108e-01,Anja_2017_09
120,24,0,0,0,10,0,1.535348e-01,4.098338e-02,1.859545e-01,1.994117e-01,3.670154e-01,Anja_2017_09
120,24,0,0,0,10,0,1.591072e-01,4.755405e-02,1.775114e-01,2.048208e-01,3.538354e-01,Anja_2017_09
180,24,0,0,0,10,0,9.706050e-02,4.776553e-02,1.558850e-01,1.958857e-01,2.970640e-01,Anja_2017_09
180,24,0,0,0,10,0,1.012122e-01,4.681063e-02,1.596501e-01,1.970023e-01,3.241199e-01,Anja_2017_09
240,24,0,0,0,10,0,3.970978e-02,7.460270e-02,1.415689e-01,1.885627e-01,3.230825e-01,Anja_2017_09
240,24,0,0,0,10,0,3.973689e-02,7.506519e-02,1.388110e-01,1.787266e-01,3.062183e-01,Anja_2017_09
360,24,0,0,0,10,0,2.259248e-02,7.907369e-02,1.275811e-01,1.747595e-01,3.076565e-01,Anja_2017_09
360,24,0,0,0,10,0,2.019867e-02,6.921662e-02,1.214437e-01,1.667491e-01,3.039239e-01,Anja_2017_09
60,24,0,500,0,10,0,6.344338e-01,1.475187e+00,6.602237e-01,2.733739e-01,4.869150e-01,Anja_2017_09
60,24,0,500,0,10,0,6.542070e-01,1.476021e+00,6.812403e-01,2.795248e-01,4.893036e-01,Anja_2017_09
90,24,0,500,0,10,0,1.424601e+00,1.729533e+00,7.146829e-01,3.554356e-01,6.336855e-01,Anja_2017_09
90,24,0,500,0,10,0,1.269096e+00,1.602052e+00,6.803897e-01,3.377821e-01,5.983569e-01,Anja_2017_09
120,24,0,500,0,10,0,1.733992e+00,1.277916e+00,8.624805e-01,4.249184e-01,6.863719e-01,Anja_2017_09
120,24,0,500,0,10,0,1.617350e+00,1.343995e+00,7.836174e-01,4.068432e-01,7.289464e-01,Anja_2017_09
180,24,0,500,0,10,0,6.650159e-02,2.308734e-04,5.479062e-01,1.367674e-01,4.391614e-02,Anja_2017_09
180,24,0,500,0,10,0,1.071705e-01,2.358547e-03,5.219082e-01,1.294810e-01,4.143393e-02,Anja_2017_09
240,24,0,500,0,10,0,1.786234e+00,1.097057e-01,6.844886e-01,4.922692e-01,2.011271e-01,Anja_2017_09
240,24,0,500,0,10,0,1.858312e+00,1.162058e-01,7.011573e-01,4.765909e-01,2.226052e-01,Anja_2017_09
360,24,0,500,0,10,0,1.385320e+00,2.097328e-01,8.977492e-01,4.295266e-01,1.157013e-01,Anja_2017_09
360,24,0,500,0,10,0,1.385857e+00,2.059853e-01,8.784665e-01,4.392333e-01,1.026140e-01,Anja_2017_09
60,24,0,500,0,10,500,1.486856e-01,2.534533e+00,1.709090e-01,1.248747e-01,5.873345e-01,Anja_2017_09
60,24,0,500,0,10,500,1.549648e-01,2.600620e+00,1.726597e-01,1.222560e-01,5.737451e-01,Anja_2017_09
90,24,0,500,0,10,500,2.133484e-01,2.821136e+00,1.163718e-01,8.022605e-02,6.127154e-01,Anja_2017_09
90,24,0,500,0,10,500,2.182739e-01,2.657645e+00,1.155299e-01,7.762881e-02,6.392961e-01,Anja_2017_09
120,24,0,500,0,10,500,2.096331e-01,1.938247e+00,9.759969e-02,7.629271e-02,6.172149e-01,Anja_2017_09
120,24,0,500,0,10,500,2.187597e-01,1.886551e+00,9.432757e-02,7.425788e-02,5.994149e-01,Anja_2017_09
180,24,0,500,0,10,500,2.136540e-01,2.427035e-01,8.995960e-02,5.763037e-02,2.848721e-01,Anja_2017_09
180,24,0,500,0,10,500,2.026275e-01,2.473388e-01,8.942248e-02,5.707818e-02,2.706457e-01,Anja_2017_09
240,24,0,500,0,10,500,1.693237e-01,8.160612e-02,1.017380e-01,5.392475e-02,1.103660e-01,Anja_2017_09
240,24,0,500,0,10,500,1.607297e-01,7.097644e-02,9.839061e-02,4.806870e-02,1.145387e-01,Anja_2017_09
360,24,0,500,0,10,500,9.733472e-02,1.552094e-01,1.731857e-01,6.357448e-02,7.672782e-02,Anja_2017_09
360,24,0,500,0,10,500,9.212021e-02,1.337515e-01,1.713967e-01,6.244687e-02,6.909015e-02,Anja_2017_09
60,24,25,0,0,0,0,1.534390e-01,3.719552e-03,9.672030e-01,1.217959e+00,5.385291e-01,Anja_2017_09
60,24,25,0,0,0,0,1.417745e-01,5.000346e-03,9.471244e-01,1.117724e+00,5.294484e-01,Anja_2017_09
90,24,25,0,0,0,0,6.615385e-01,6.461538e-03,1.374359e+00,2.343590e+00,8.717949e-01,Anja_2017_09
90,24,25,0,0,0,0,6.308401e-01,8.141611e-03,1.423434e+00,1.984181e+00,8.195529e-01,Anja_2017_09
120,24,25,0,0,0,0,1.296008e+00,7.738298e-03,1.616864e+00,2.724133e+00,1.761564e+00,Anja_2017_09
120,24,25,0,0,0,0,1.329658e+00,6.551937e-03,1.625137e+00,2.736397e+00,1.753607e+00,Anja_2017_09
180,24,25,0,0,0,0,1.477901e+00,2.601781e-03,6.349918e-01,8.429095e-01,1.534095e+00,Anja_2017_09
180,24,25,0,0,0,0,1.539883e+00,2.814269e-03,6.607928e-01,8.554907e-01,1.581183e+00,Anja_2017_09
240,24,25,0,0,0,0,1.059873e+00,3.491728e-03,7.022469e-01,7.867766e-01,7.867766e-01,Anja_2017_09
240,24,25,0,0,0,0,1.054271e+00,2.723533e-03,7.096053e-01,7.704286e-01,7.907030e-01,Anja_2017_09
360,24,25,0,0,0,0,3.649503e-01,4.122586e-03,5.465806e-01,6.682307e-01,6.369734e-01,Anja_2017_09
360,24,25,0,0,0,0,3.331901e-01,3.315487e-03,5.326117e-01,6.992068e-01,5.834930e-01,Anja_2017_09
60,24,25,0,0,0,500,1.371989e-02,1.738372e-03,2.034597e-02,4.147148e-02,3.507926e-01,Anja_2017_09
60,24,25,0,0,0,500,1.564117e-02,2.955358e-03,2.049817e-02,4.247813e-02,3.679791e-01,Anja_2017_09
90,24,25,0,0,0,500,9.203580e-03,2.730395e-03,2.017118e-02,2.293225e-02,3.696771e-01,Anja_2017_09
90,24,25,0,0,0,500,9.394627e-03,2.633576e-03,1.894326e-02,2.240850e-02,3.611541e-01,Anja_2017_09
120,24,25,0,0,0,500,6.911218e-03,1.836025e-03,1.686755e-02,1.462850e-02,3.239167e-01,Anja_2017_12
120,24,25,0,0,0,500,5.948704e-03,3.284334e-03,1.645857e-02,1.763946e-02,3.409803e-01,Anja_2017_12
180,24,25,0,0,0,500,3.208540e-03,1.982997e-03,1.540439e-02,1.455332e-02,2.944708e-01,Anja_2017_12
180,24,25,0,0,0,500,2.812068e-03,2.777879e-03,1.512876e-02,1.504328e-02,2.854805e-01,Anja_2017_12
240,24,25,0,0,0,500,2.917875e-03,2.382931e-03,1.450832e-02,1.280623e-02,3.274504e-01,Anja_2017_12
240,24,25,0,0,0,500,2.948231e-03,2.533885e-03,1.450211e-02,1.298815e-02,3.155404e-01,Anja_2017_12
360,24,25,0,0,0,500,2.017020e-03,2.629883e-03,1.505007e-02,1.132634e-02,3.141896e-01,Anja_2017_12
360,24,25,0,0,0,500,2.235889e-03,1.669363e-03,1.480521e-02,1.125498e-02,3.376495e-01,Anja_2017_12
0,26,0,0,0,0,0,4.704074e-02,1.104151e-02,2.345504e-01,6.402768e-01,5.886626e-01,Anja_2017_12
0,26,0,0,0,0,0,4.581875e-02,8.396797e-03,2.333913e-01,6.532312e-01,6.327351e-01,Anja_2017_12
60,26,0,0,0,10,0,2.905222e-01,3.567282e+00,5.096117e-01,7.273944e-01,7.099718e-01,Anja_2017_12
60,26,0,0,0,10,0,2.838356e-01,3.437565e+00,4.595434e-01,6.803044e-01,6.532725e-01,Anja_2017_12
90,26,0,0,0,10,0,2.644178e-01,5.886444e-01,3.670371e-01,6.736358e-01,5.836078e-01,Anja_2017_12
90,26,0,0,0,10,0,2.704728e-01,5.840735e-01,3.832212e-01,6.838835e-01,5.569646e-01,Anja_2017_12
120,26,0,0,0,10,0,1.506560e-01,8.766989e-02,3.149307e-01,6.298614e-01,3.813215e-01,Anja_2017_12
120,26,0,0,0,10,0,1.586452e-01,9.065440e-02,3.216488e-01,6.093022e-01,4.340951e-01,Anja_2017_12
180,26,0,0,0,10,0,1.278108e-01,1.165045e-01,2.403827e-01,4.738832e-01,4.738832e-01,Anja_2017_12
180,26,0,0,0,10,0,1.243674e-01,1.083032e-01,2.435527e-01,4.715596e-01,4.829599e-01,Anja_2017_12
240,26,0,0,0,10,0,5.014526e-02,1.061469e-01,1.683710e-01,2.525564e-01,3.910354e-01,Anja_2017_12
240,26,0,0,0,10,0,4.985186e-02,1.820397e-01,1.781802e-01,2.572999e-01,4.155394e-01,Anja_2017_12
360,26,0,0,0,10,0,3.673847e-02,1.011865e-01,1.463312e-01,2.257237e-01,4.024108e-01,Anja_2017_12
360,26,0,0,0,10,0,3.426322e-02,1.426306e-01,1.513956e-01,2.159380e-01,3.585686e-01,Anja_2017_12
60,26,0,500,0,10,0,9.480338e-01,4.154473e+00,7.842374e-01,5.162069e-01,8.388362e-01,Anja_2017_12
