timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
1215,B10,synT5,sfp,0.405299999,0.280220003,-0.006944263,-0.016845021,0.001230403,0.631709473,1,T5
1220,B10,synT5,sfp,0.406759996,0.280659991,-0.006131553,-0.014850274,0.001749333,0.632701354,1,T5
1225,B10,synT5,sfp,0.407620007,0.280970012,-0.005727629,-0.013856686,0.002007246,0.633400246,1,T5
1230,B10,synT5,sfp,0.407940006,0.281180001,-0.005716553,-0.013819563,0.002014318,0.63387363,1,T5
1235,B10,synT5,sfp,0.408939984,0.282549995,-0.006732036,-0.016195547,0.001365914,0.636962055,1,T5
1240,B10,synT5,sfp,0.41001002,0.283020002,-0.006353446,-0.015259375,0.00160765,0.638021606,1,T5
1245,B10,synT5,sfp,0.410960015,0.282669985,-0.004888527,-0.011755547,0.002543027,0.637232552,1,T5
1250,B10,synT5,sfp,0.411290009,0.283389986,-0.005617759,-0.013474824,0.0020774,0.638855675,1,T5
1255,B10,synT5,sfp,0.412070022,0.284360009,-0.00626479,-0.01497554,0.001664259,0.64104243,1,T5
1260,B10,synT5,sfp,0.413299973,0.284639987,-0.005446727,-0.013007212,0.002186606,0.641673593,1,T5
1265,B10,synT5,sfp,0.413959996,0.285129997,-0.00550758,-0.01312993,0.002147751,0.642778241,1,T5
1270,B10,synT5,sfp,0.414469999,0.286049987,-0.006351016,-0.015091965,0.001609202,0.644852206,1,T5
1275,B10,synT5,sfp,0.41545998,0.286820006,-0.006493845,-0.015389942,0.001518003,0.646588086,1,T5
1280,B10,synT5,sfp,0.416019978,0.286749994,-0.005830849,-0.013822063,0.001941338,0.646430255,1,T5
1285,B10,synT5,sfp,0.417849971,0.28789,-0.00567797,-0.013406364,0.002038954,0.649000209,1,T5
1290,B10,synT5,sfp,0.418059976,0.288459995,-0.006306509,-0.014860997,0.00163762,0.650285167,1,T5
1295,B10,synT5,sfp,0.418129994,0.288859995,-0.00682495,-0.016060407,0.001306587,0.651186901,1,T5
1300,B10,synT5,sfp,0.420119996,0.289259999,-0.005423412,-0.012744673,0.002201494,0.652088645,1,T5
1305,B10,synT5,sfp,0.420879998,0.290269995,-0.00614926,-0.014400091,0.001738027,0.654365512,1,T5
1310,B10,synT5,sfp,0.421059983,0.289980001,-0.005542653,-0.012992542,0.002125356,0.653711769,1,T5
1315,B10,synT5,sfp,0.422130002,0.290979985,-0.005943755,-0.013884885,0.001869245,0.655966068,1,T5
1320,B10,synT5,sfp,0.423649997,0.292510013,-0.006674653,-0.015510738,0.001402554,0.659415262,1,T5
1325,B10,synT5,sfp,0.424170002,0.292500012,-0.006139935,-0.014268634,0.001743981,0.659392716,1,T5
1330,B10,synT5,sfp,0.425519998,0.29314,-0.005731455,-0.013290285,0.002004803,0.660835463,1,T5
1335,B10,synT5,sfp,0.425819977,0.29353,-0.006005222,-0.013906604,0.001829997,0.661714653,1,T5
1340,B10,synT5,sfp,0.42596002,0.294069997,-0.006659593,-0.015393645,0.00141217,0.662931987,1,T5
1345,B10,synT5,sfp,0.427260005,0.294640007,-0.006198175,-0.014299361,0.001706794,0.664216979,1,T5
1350,B10,synT5,sfp,0.427659979,0.295149993,-0.006548465,-0.015081385,0.001483127,0.665366658,1,T5
1355,B10,synT5,sfp,0.428480001,0.295330004,-0.005993264,-0.013794322,0.001837633,0.665772462,1,T5
1360,B10,synT5,sfp,0.430449992,0.296450008,-0.005670962,-0.013003186,0.002043428,0.668297327,1,T5
1365,B10,synT5,sfp,0.430240002,0.296410006,-0.005822102,-0.013351543,0.001946923,0.668207147,1,T5
1370,B10,synT5,sfp,0.430780026,0.296599998,-0.005561586,-0.012745944,0.002113267,0.668635454,1,T5
1375,B10,synT5,sfp,0.431019978,0.297139989,-0.006116038,-0.013991154,0.00175924,0.669852773,1,T5
1380,B10,synT5,sfp,0.432129983,0.297749993,-0.005903438,-0.01347714,0.001894988,0.671227927,1,T5
1385,B10,synT5,sfp,0.432910029,0.297989988,-0.005476459,-0.012492309,0.002167622,0.671768956,1,T5
1390,B10,synT5,sfp,0.434070027,0.298579989,-0.005184437,-0.011802811,0.002354083,0.673099014,1,T5
1395,B10,synT5,sfp,0.435239996,0.299509986,-0.005382629,-0.012215961,0.002227534,0.675195538,1,T5
1400,B10,synT5,sfp,0.434720008,0.299329995,-0.005637824,-0.012802824,0.002064588,0.674789778,1,T5
1405,B10,synT5,sfp,0.435930017,0.299759988,-0.005060398,-0.011475074,0.002433284,0.675759127,1,T5
1410,B10,synT5,sfp,0.436500001,0.301119996,-0.006491182,-0.014653073,0.001519703,0.678825038,1,T5
1415,B10,synT5,sfp,0.437319971,0.301120003,-0.005671223,-0.012802113,0.002043261,0.678825055,1,T5
1420,B10,synT5,sfp,0.437960028,0.301569999,-0.005693175,-0.01283249,0.002029245,0.679839496,1,T5
1425,B10,synT5,sfp,0.439190011,0.302320003,-0.005566557,-0.012515963,0.002110093,0.681530255,1,T5
1430,B10,synT5,sfp,0.439759976,0.302620006,-0.00543794,-0.012214657,0.002192217,0.682206563,1,T5
1435,B10,synT5,sfp,0.440449972,0.303280007,-0.005718901,-0.012817794,0.002012819,0.683694425,1,T5
1440,B10,synT5,sfp,0.441219986,0.30368,-0.005537335,-0.012394503,0.002128752,0.684596144,1,T5
1445,B10,synT5,sfp,0.44136998,0.304019987,-0.005887511,-0.013163582,0.001905158,0.685362586,1,T5
1450,B10,synT5,sfp,0.44237,0.304559988,-0.00568191,-0.012681367,0.002036438,0.686579929,1,T5
1455,B10,synT5,sfp,0.443770028,0.305869994,-0.006209092,-0.013798622,0.001699823,0.689533121,1,T5
1460,B10,synT5,sfp,0.443429977,0.305730001,-0.006343193,-0.014103092,0.001614197,0.689217529,1,T5
1465,B10,synT5,sfp,0.443510019,0.305830013,-0.006410283,-0.014247596,0.001571359,0.68944299,1,T5
1470,B10,synT5,sfp,0.445220004,0.306409998,-0.00555354,-0.012320022,0.002118404,0.69075047,1,T5
1475,B10,synT5,sfp,0.445649985,0.306479992,-0.00522653,-0.011591933,0.002327206,0.69090826,1,T5
1480,B10,synT5,sfp,0.445869985,0.306790008,-0.005462608,-0.012103286,0.002176466,0.691607139,1,T5
1485,B10,synT5,sfp,0.447319989,0.307589989,-0.005189493,-0.011468252,0.002350855,0.693410564,1,T5
1490,B10,synT5,sfp,0.448310024,0.308330002,-0.005288123,-0.011658168,0.002287878,0.695078799,1,T5
1495,B10,synT5,sfp,0.448410007,0.30882001,-0.005909014,-0.01300631,0.001891428,0.696183442,1,T5
1500,B10,synT5,sfp,0.449169978,0.309070013,-0.005516832,-0.012133258,0.002141843,0.696747031,1,T5
1505,B10,synT5,sfp,0.450090016,0.309510005,-0.005244087,-0.011517009,0.002315996,0.69773892,1,T5
1510,B10,synT5,sfp,0.450239982,0.309829995,-0.005564873,-0.012208893,0.002111168,0.698460285,1,T5
1515,B10,synT5,sfp,0.451459976,0.310389993,-0.005168717,-0.0113193,0.002364121,0.699722707,1,T5
1520,B10,synT5,sfp,0.45182001,0.311359993,-0.006235695,-0.013613398,0.001682837,0.701909412,1,T5
1525,B10,synT5,sfp,0.452409989,0.311270007,-0.005513333,-0.01203986,0.002144077,0.701706554,1,T5
1530,B10,synT5,sfp,0.452340023,0.312180007,-0.006922041,-0.015072095,0.001244592,0.703757998,1,T5
1535,B10,synT5,sfp,0.45285002,0.312009989,-0.006161923,-0.01342432,0.001729941,0.703374721,1,T5
1540,B10,synT5,sfp,0.453419995,0.31283,-0.006798302,-0.014771908,0.001323602,0.705223298,1,T5
1545,B10,synT5,sfp,0.454649997,0.313259994,-0.006200885,-0.013455295,0.001705063,0.706192649,1,T5
1550,B10,synT5,sfp,0.45427999,0.313480013,-0.00689457,-0.014950023,0.001262133,0.706688645,1,T5
1555,B10,synT5,sfp,0.455909976,0.312969987,-0.004514263,-0.009804573,0.002782001,0.705538876,1,T5
1560,B10,synT5,sfp,0.455880009,0.314290007,-0.006486171,-0.014028213,0.001522903,0.708514642,1,T5
1565,B10,synT5,sfp,0.456649979,0.314960007,-0.006701868,-0.014463886,0.001385177,0.710025046,1,T5
1570,B10,synT5,sfp,0.457900026,0.315250014,-0.005878464,-0.012675155,0.001910935,0.710678819,1,T5
1575,B10,synT5,sfp,0.458649989,0.315239994,-0.005113759,-0.011026648,0.002399212,0.71065623,1,T5
1580,B10,synT5,sfp,0.45900002,0.316080015,-0.005999521,-0.012902209,0.001833637,0.712549918,1,T5
1585,B10,synT5,sfp,0.459170003,0.316330014,-0.006197323,-0.013317058,0.001707337,0.713113499,1,T5
1590,B10,synT5,sfp,0.459070009,0.317110011,-0.007444805,-0.015958347,0.000910798,0.714871873,1,T5
1595,B10,synT5,sfp,0.459959992,0.316690014,-0.005936946,-0.012743047,0.001873593,0.71392506,1,T5
1600,B10,synT5,sfp,0.46148,0.317659992,-0.005843916,-0.012505066,0.001932994,0.716111714,1,T5
1605,B10,synT5,sfp,0.462240023,0.318149991,-0.005804753,-0.012402132,0.001958,0.717216336,1,T5
1610,B10,synT5,sfp,0.462890021,0.318209989,-0.00524302,-0.011199851,0.002316677,0.71735159,1,T5
1615,B10,synT5,sfp,0.462949985,0.318699991,-0.005903921,-0.01259224,0.00189468,0.718456218,1,T5
1620,B10,synT5,sfp,0.463210028,0.318799999,-0.005791005,-0.012347531,0.001966779,0.718681671,1,T5
1625,B10,synT5,sfp,0.46345,0.318809994,-0.005565735,-0.011866841,0.002110618,0.718704201,1,T5
1630,B10,synT5,sfp,0.465260018,0.32056,-0.00633023,-0.013423158,0.001622474,0.7226493,1,T5
1635,B10,synT5,sfp,0.466330029,0.320919989,-0.005789816,-0.012263445,0.001967538,0.723460836,1,T5
1640,B10,synT5,sfp,0.466159999,0.320729993,-0.005680335,-0.01203868,0.002037444,0.723032522,1,T5
1645,B10,synT5,sfp,0.46566002,0.320809991,-0.006298001,-0.01334441,0.001643053,0.723212863,1,T5
1650,B10,synT5,sfp,0.465560025,0.320460011,-0.005883125,-0.012478971,0.001907958,0.722423892,1,T5
1655,B10,synT5,sfp,0.468159989,0.321560001,-0.004901406,-0.010361036,0.002534803,0.724903636,1,T5
1660,B10,synT5,sfp,0.468559985,0.321449989,-0.004339567,-0.009176508,0.002893548,0.724655633,1,T5
1665,B10,synT5,sfp,0.468789996,0.322659986,-0.005889637,-0.012407604,0.001903801,0.727383371,1,T5
1670,B10,synT5,sfp,0.46929001,0.322560007,-0.005242539,-0.011047797,0.002316984,0.727157984,1,T5
1675,B10,synT5,sfp,0.469820007,0.323189988,-0.005639335,-0.011860815,0.002063623,0.728578171,1,T5
1680,B10,synT5,sfp,0.470170007,0.323539991,-0.00580424,-0.012194442,0.001958328,0.729367195,1,T5
1685,B10,synT5,sfp,0.470500021,0.323889998,-0.005989138,-0.012569307,0.001840267,0.730156228,1,T5
1690,B10,synT5,sfp,0.470920011,0.324299998,-0.006172317,-0.012937364,0.001723304,0.731080504,1,T5
1695,B10,synT5,sfp,0.472420014,0.324899995,-0.005554997,-0.01162194,0.002117474,0.732433099,1,T5
1700,B10,synT5,sfp,0.472650004,0.324540002,-0.004795404,-0.01004388,0.002602487,0.731621554,1,T5
1705,B10,synT5,sfp,0.472359987,0.325100014,-0.005909281,-0.012355552,0.001891258,0.732884009,1,T5
1710,B10,synT5,sfp,0.473190001,0.325400005,-0.005520597,-0.011532222,0.002139439,0.733560288,1,T5
1715,B10,synT5,sfp,0.472940011,0.325810011,-0.006373764,-0.013297687,0.001594677,0.734484578,1,T5
1720,B10,synT5,sfp,0.474289972,0.326570009,-0.006141871,-0.012784064,0.001742744,0.736197867,1,T5
1725,B10,synT5,sfp,0.473460019,0.326119999,-0.006309795,-0.013151712,0.001635522,0.735183394,1,T5
1730,B10,synT5,sfp,0.475329976,0.326690011,-0.005278409,-0.010982764,0.002294081,0.736468393,1,T5
1735,B10,synT5,sfp,0.47653003,0.327690004,-0.005549489,-0.011511563,0.002120991,0.73872271,1,T5
1740,B10,synT5,sfp,0.475819971,0.327349988,-0.005759334,-0.011959263,0.001987001,0.7379562,1,T5
1745,B10,synT5,sfp,0.4774,0.328159992,-0.005370939,-0.011125233,0.002234998,0.739782221,1,T5
1750,B10,synT5,sfp,0.476550012,0.328179996,-0.006250356,-0.012946047,0.001673475,0.739827317,1,T5
1755,B10,synT5,sfp,0.477839974,0.32924,-0.006519814,-0.013460684,0.001501421,0.74221692,1,T5
1760,B10,synT5,sfp,0.478210031,0.32916001,-0.00603208,-0.012456744,0.001812848,0.742036595,1,T5
1765,B10,synT5,sfp,0.478669987,0.329299986,-0.005778048,-0.011927075,0.001975052,0.742352147,1,T5
1770,B10,synT5,sfp,0.479540023,0.329929993,-0.005834844,-0.012021315,0.001938787,0.743772394,1,T5
1775,B10,synT5,sfp,0.480790018,0.330650011,-0.005644101,-0.011603013,0.002060579,0.745395556,1,T5
1780,B10,synT5,sfp,0.481409982,0.331250013,-0.005906827,-0.012121123,0.001892824,0.746748161,1,T5
1785,B10,synT5,sfp,0.482250011,0.331740011,-0.005787656,-0.011859035,0.001968917,0.747852779,1,T5
1790,B10,synT5,sfp,0.482259989,0.330989994,-0.004674294,-0.009599434,0.002679819,0.74616199,1,T5
1795,B10,synT5,sfp,0.482770001,0.331909998,-0.00551774,-0.011300182,0.002141263,0.748235986,1,T5
1800,B10,synT5,sfp,0.482610021,0.331910016,-0.005677747,-0.01162787,0.002039096,0.748236026,1,T5
1805,B10,synT5,sfp,0.484390023,0.333210009,-0.005810223,-0.011852755,0.001954508,0.751166644,1,T5
1810,B10,synT5,sfp,0.484020022,0.33291001,-0.005738882,-0.01171777,0.00200006,0.750490348,1,T5
1815,B10,synT5,sfp,0.484799977,0.333269989,-0.00548851,-0.011194449,0.002159927,0.751301861,1,T5
1820,B10,synT5,sfp,0.484000008,0.333099989,-0.006038383,-0.012322265,0.001808824,0.750918623,1,T5
1825,B10,synT5,sfp,0.484880009,0.333529998,-0.005790988,-0.011802181,0.00196679,0.751888008,1,T5
1830,B10,synT5,sfp,0.486869983,0.334159994,-0.00472783,-0.009617271,0.002645635,0.753308229,1,T5
1835,B10,synT5,sfp,0.48637002,0.334340005,-0.005492614,-0.011166968,0.002157307,0.753714033,1,T5
1840,B10,synT5,sfp,0.486709987,0.334689985,-0.005667519,-0.011510516,0.002045627,0.754503006,1,T5
1845,B10,synT5,sfp,0.487900013,0.335130004,-0.005124824,-0.010394656,0.002392147,0.755494955,1,T5
1850,B10,synT5,sfp,0.487620023,0.334620012,-0.004654543,-0.009455176,0.00269243,0.754345264,1,T5
1855,B10,synT5,sfp,0.486999983,0.334889992,-0.005671762,-0.011512254,0.002042917,0.754953889,1,T5
1860,B10,synT5,sfp,0.48812997,0.336119997,-0.00635129,-0.012844349,0.001609027,0.757726729,1,T5
1865,B10,synT5,sfp,0.487959969,0.335210012,-0.005182572,-0.010509277,0.002355274,0.75567532,1,T5
1870,B10,synT5,sfp,0.488090013,0.335939992,-0.006126435,-0.012396258,0.001752601,0.757320939,1,T5
1875,B10,synT5,sfp,0.489759971,0.335809989,-0.004265223,-0.008633615,0.002941018,0.757027869,1,T5
1880,B10,synT5,sfp,0.489429998,0.336840005,-0.0061105,-0.012330979,0.001762776,0.759349869,1,T5
1885,B10,synT5,sfp,0.489419971,0.336040011,-0.004943618,-0.009999965,0.00250785,0.757546415,1,T5
1890,B10,synT5,sfp,0.490839975,0.336870003,-0.004744653,-0.009573851,0.002634893,0.759417494,1,T5
1895,B10,synT5,sfp,0.490899983,0.336449999,-0.004066759,-0.008216227,0.00306774,0.758470666,1,T5
1900,B10,synT5,sfp,0.490820017,0.337700009,-0.005985671,-0.012048313,0.001842481,0.761288606,1,T5
1905,B10,synT5,sfp,0.491240017,0.336740007,-0.004153368,-0.008383979,0.003012439,0.759124439,1,T5
1910,B10,synT5,sfp,0.492420029,0.337950009,-0.004753445,-0.009560939,0.002629279,0.761852189,1,T5
1915,B10,synT5,sfp,0.491020015,0.337199985,-0.005050065,-0.010180145,0.002439882,0.760161384,1,T5
1920,B10,synT5,sfp,0.492779975,0.338649999,-0.005423285,-0.010885687,0.002201575,0.763430199,1,T5
1925,B10,synT5,sfp,0.493049976,0.337900004,-0.004049933,-0.008147121,0.003078484,0.76173946,1,T5
1930,B10,synT5,sfp,0.492470018,0.338520003,-0.005542,-0.011128245,0.002125773,0.763137145,1,T5
1935,B10,synT5,sfp,0.494160019,0.338699997,-0.004116796,-0.008262067,0.003035791,0.763542912,1,T5
1940,B10,synT5,sfp,0.493999996,0.339240004,-0.005071248,-0.01016137,0.002426357,0.764760268,1,T5
1945,B10,synT5,sfp,0.494920026,0.339099993,-0.003945241,-0.00790843,0.003145332,0.764444636,1,T5
1950,B10,synT5,sfp,0.496049987,0.339650013,-0.00362444,-0.007253603,0.003350169,0.765684566,1,T5
1955,B10,synT5,sfp,0.495159999,0.339750008,-0.004661533,-0.009326396,0.002687966,0.765909986,1,T5
1960,B10,synT5,sfp,0.495200001,0.340270004,-0.005386522,-0.010760421,0.002225049,0.767082231,1,T5
1965,B10,synT5,sfp,0.496940012,0.340490004,-0.003970163,-0.007925898,0.003129419,0.767578185,1,T5
1970,B10,synT5,sfp,0.497569997,0.340760004,-0.003737388,-0.007455282,0.00327805,0.768186857,1,T5
1975,B10,synT5,sfp,0.49684001,0.340450002,-0.004011316,-0.008008995,0.003103142,0.767488006,1,T5
1980,B10,synT5,sfp,0.49625002,0.33978001,-0.003615651,-0.007233246,0.003355781,0.765977622,1,T5
1985,B10,synT5,sfp,0.497749989,0.34101999,-0.003939873,-0.007853204,0.00314876,0.768772951,1,T5
1990,B10,synT5,sfp,0.498209993,0.341089987,-0.003582844,-0.007140086,0.003376729,0.768930747,1,T5
1995,B10,synT5,sfp,0.497879972,0.341029994,-0.003824607,-0.007623225,0.003222359,0.768795503,1,T5
2000,B10,synT5,sfp,0.49843,0.341470016,-0.003921914,-0.007807105,0.003160227,0.769787459,1,T5
2005,B10,synT5,sfp,0.498259994,0.341849988,-0.004650914,-0.009247988,0.002694747,0.770644043,1,T5
2010,B10,synT5,sfp,0.499960021,0.342660014,-0.004142553,-0.008217678,0.003019345,0.772470112,1,T5
2015,B10,synT5,sfp,0.499410013,0.342550001,-0.004530716,-0.008990574,0.002771495,0.772222107,1,T5
2020,B10,synT5,sfp,0.499390021,0.342059995,-0.003829839,-0.007610667,0.003219018,0.77111747,1,T5
2025,B10,synT5,sfp,0.500010021,0.342140008,-0.003327549,-0.006610968,0.003539739,0.771297845,1,T5
2030,B10,synT5,sfp,0.501900006,0.344189996,-0.004453393,-0.008795029,0.002820868,0.775919202,1,T5
2035,B10,synT5,sfp,0.501470005,0.34367,-0.004118406,-0.008145767,0.003034763,0.774746959,1,T5
2040,B10,synT5,sfp,0.501319998,0.343250004,-0.003650538,-0.007229209,0.003333505,0.773800148,1,T5
2045,B10,synT5,sfp,0.501540007,0.344429985,-0.005166452,-0.010196144,0.002365567,0.776460219,1,T5
2050,B10,synT5,sfp,0.502309973,0.344429985,-0.004396486,-0.008676594,0.002857204,0.776460219,1,T5
2055,B10,synT5,sfp,0.502860008,0.344890009,-0.004523212,-0.008914784,0.002776287,0.777497266,1,T5
2060,B10,synT5,sfp,0.502059976,0.344500012,-0.004749502,-0.009371376,0.002631797,0.776618083,1,T5
2065,B10,synT5,sfp,0.502890025,0.345050012,-0.004728583,-0.009315228,0.002645154,0.777857967,1,T5
2070,B10,synT5,sfp,0.503970002,0.345329999,-0.004060507,-0.007992644,0.003071732,0.778489151,1,T5
2075,B10,synT5,sfp,0.504009985,0.344670002,-0.003049573,-0.00601423,0.003717232,0.777001297,1,T5
2080,B10,synT5,sfp,0.50473,0.345359985,-0.003344624,-0.006582939,0.003528836,0.77855675,1,T5
2085,B10,synT5,sfp,0.50388003,0.345309985,-0.004121036,-0.008112259,0.003033083,0.778444033,1,T5
2090,B10,synT5,sfp,0.506279991,0.346479992,-0.003442325,-0.006753333,0.003466453,0.781081618,1,T5
2095,B10,synT5,sfp,0.50555998,0.346280009,-0.003868132,-0.007593087,0.003194567,0.780630791,1,T5
2100,B10,synT5,sfp,0.50619001,0.346609996,-0.003723561,-0.007302337,0.003286879,0.781374692,1,T5
2105,B10,synT5,sfp,0.50555998,0.346649992,-0.004412431,-0.008652293,0.002847023,0.781464856,1,T5
2110,B10,synT5,sfp,0.506560007,0.346479989,-0.003162304,-0.006203974,0.003645251,0.781081612,1,T5
2115,B10,synT5,sfp,0.505840012,0.347070006,-0.004750301,-0.009303547,0.002631287,0.782411708,1,T5
2120,B10,synT5,sfp,0.505870004,0.347069999,-0.004720297,-0.009244785,0.002650445,0.782411691,1,T5
2125,B10,synT5,sfp,0.50754002,0.347580005,-0.003800574,-0.007432569,0.003237704,0.783561416,1,T5
2130,B10,synT5,sfp,0.50783002,0.348180003,-0.004393258,-0.008576842,0.002859265,0.784914011,1,T5
2135,B10,synT5,sfp,0.507709981,0.348269993,-0.004645686,-0.009067307,0.002698085,0.785116879,1,T5
2140,B10,synT5,sfp,0.50862999,0.347919995,-0.003210779,-0.006273004,0.003614299,0.784327867,1,T5
2145,B10,synT5,sfp,0.509890008,0.34887,-0.003348356,-0.006523977,0.003526454,0.786469494,1,T5
2150,B10,synT5,sfp,0.508920024,0.347950012,-0.002964905,-0.005792131,0.003771294,0.784395535,1,T5
2155,B10,synT5,sfp,0.509829986,0.349030001,-0.003643762,-0.007096297,0.003337831,0.78683019,1,T5
2160,B10,synT5,sfp,0.510320026,0.348609988,-0.002535823,-0.004944513,0.00404527,0.78588334,1,T5
2165,B10,synT5,sfp,0.510659991,0.349069998,-0.0028726,-0.005593802,0.003830232,0.786920358,1,T5
2170,B10,synT5,sfp,0.511459976,0.349539994,-0.002764047,-0.00537518,0.003899545,0.787979886,1,T5
2175,B10,synT5,sfp,0.510749972,0.34953001,-0.003459363,-0.006727538,0.003455574,0.787957378,1,T5
2180,B10,synT5,sfp,0.511260022,0.349759988,-0.003287643,-0.006389385,0.00356522,0.788475825,1,T5
2185,B10,synT5,sfp,0.511679976,0.349450013,-0.002411671,-0.00469113,0.004124543,0.787777038,1,T5
2190,B10,synT5,sfp,0.512030029,0.349499994,-0.002135149,-0.004152652,0.004301108,0.787889713,1,T5
2195,B10,synT5,sfp,0.51401,0.351619988,-0.003273995,-0.006329202,0.003573934,0.792668886,1,T5
2200,B10,synT5,sfp,0.512559994,0.350020003,-0.002370191,-0.004602937,0.004151029,0.789061985,1,T5
2205,B10,synT5,sfp,0.513419993,0.350179993,-0.00174556,-0.003388348,0.004549867,0.789422656,1,T5
2210,B10,synT5,sfp,0.514099984,0.351190009,-0.00255145,-0.004938436,0.004035292,0.79169957,1,T5
2215,B10,synT5,sfp,0.513950026,0.351499998,-0.003157446,-0.006105977,0.003648353,0.792398389,1,T5
2220,B10,synT5,sfp,0.514629974,0.351180007,-0.002006746,-0.003884249,0.004383095,0.791677023,1,T5
2225,B10,synT5,sfp,0.514859999,0.351260011,-0.001894418,-0.003665993,0.004454819,0.791857378,1,T5
2230,B10,synT5,sfp,0.514910015,0.351769991,-0.002594657,-0.005013785,0.004007704,0.793007044,1,T5
2235,B10,synT5,sfp,0.515529978,0.352610011,-0.003210486,-0.006189002,0.003614486,0.79490073,1,T5
2240,B10,synT5,sfp,0.515310021,0.351669988,-0.002047532,-0.003957673,0.004357053,0.792781603,1,T5
2245,B10,synT5,sfp,0.515420003,0.353440005,-0.0045415,-0.008734301,0.00276461,0.796771812,1,T5
2250,B10,synT5,sfp,0.516919971,0.353399987,-0.002982661,-0.005736962,0.003759956,0.7966816,1,T5
2255,B10,synT5,sfp,0.517410021,0.353289999,-0.002330803,-0.004484549,0.004176179,0.796433649,1,T5
2260,B10,synT5,sfp,0.518459991,0.354339998,-0.002825534,-0.00542032,0.003860284,0.798800698,1,T5
2265,B10,synT5,sfp,0.518260001,0.354079986,-0.002643009,-0.005073899,0.00397683,0.798214544,1,T5
2270,B10,synT5,sfp,0.518119992,0.354170012,-0.002915459,-0.005595509,0.003802866,0.798417493,1,T5
2275,B10,synT5,sfp,0.518719989,0.35400999,-0.002080046,-0.003993944,0.004336292,0.79805675,1,T5
2280,B10,synT5,sfp,0.519230022,0.354889993,-0.002864624,-0.005486791,0.003835325,0.800040569,1,T5
2285,B10,synT5,sfp,0.518709982,0.354990013,-0.003531809,-0.006762784,0.003409316,0.800266048,1,T5
2290,B10,synT5,sfp,0.51897999,0.355699995,-0.004306288,-0.008229315,0.002914797,0.801866585,1,T5
2295,B10,synT5,sfp,0.519349986,0.355730013,-0.003980452,-0.007606002,0.003122849,0.801934255,1,T5
2300,B10,synT5,sfp,0.520600016,0.35598999,-0.003112887,-0.005943881,0.003676805,0.802520331,1,T5
2305,B10,synT5,sfp,0.520920007,0.356180003,-0.003072432,-0.005863505,0.003702636,0.802948684,1,T5
2310,B10,synT5,sfp,0.520960013,0.356530012,-0.00354734,-0.006763185,0.003399399,0.803737721,1,T5
2315,B10,synT5,sfp,0.521799982,0.356869987,-0.003207524,-0.006109481,0.003616378,0.804504138,1,T5
2320,B10,synT5,sfp,0.522619972,0.35693999,-0.002490518,-0.004742846,0.004074198,0.804661948,1,T5
2325,B10,synT5,sfp,0.522989994,0.357290003,-0.002635416,-0.005013867,0.003981678,0.805450995,1,T5
