t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
-50, 1, 2, 3, 4, 5, 6, 7, 8, 0.0333333, 1.25, 0.01, 
-49.1639, 1.22459, 2.00926, 3.92202, 5.15863, 4.92455, 4.14569, 6.50376, 8.99248, 0.195354, 1.08798, 0.101558, 
-49.097, 1.24176, 2.01075, 3.99695, 5.19036, 4.94002, 3.99262, 6.46849, 9.06301, 0.198079, 1.08525, 0.108688, 
-48.3278, 1.43117, 2.03505, 4.75327, 5.41494, 5.16059, 2.35001, 6.11047, 9.77907, 0.237363, 1.04597, 0.188234, 
-48.194, 1.46265, 2.04052, 4.86497, 5.43776, 5.19882, 2.10082, 6.05739, 9.88523, 0.245139, 1.03819, 0.201546, 
-47.4916, 1.62118, 2.07465, 5.36034, 5.50034, 5.36255, 1.05168, 5.8226, 10.3548, 0.286378, 0.996955, 0.268592, 
-47.291, 1.66447, 2.08594, 5.47606, 5.50349, 5.39476, 0.836169, 5.76832, 10.4634, 0.297499, 0.985834, 0.286858, 
-46.6555, 1.79595, 2.1257, 5.77953, 5.48777, 5.45372, 0.371549, 5.62881, 10.7424, 0.328389, 0.954944, 0.342201, 
-46.388, 1.84886, 2.1441, 5.88296, 5.47508, 5.46231, 0.255044, 5.58281, 10.8344, 0.339203, 0.94413, 0.364447, 
-45.8194, 1.9567, 2.18608, 6.06451, 5.44644, 5.46027, 0.10823, 5.50518, 10.9896, 0.358333, 0.925, 0.409866, 
-45.4849, 2.01733, 2.21244, 6.15081, 5.43106, 5.4516, 0.0633397, 5.47019, 11.0596, 0.367649, 0.915684, 0.435509, 
-44.9833, 2.10455, 2.25399, 6.25661, 5.41167, 5.4348, 0.0273339, 5.4298, 11.1404, 0.379734, 0.903599, 0.472615, 
-44.5819, 2.17125, 2.28878, 6.32356, 5.39955, 5.42111, 0.0135675, 5.40637, 11.1873, 0.388229, 0.895104, 0.5012, 
-44.1472, 2.24055, 2.32782, 6.38075, 5.38958, 5.40782, 0.00620078, 5.38856, 11.2229, 0.396585, 0.886749, 0.531123, 
-43.6789, 2.31188, 2.37123, 6.42675, 5.38215, 5.39617, 0.00260164, 5.37698, 11.246, 0.404816, 0.878517, 0.562186, 
-43.311, 2.36563, 2.40619, 6.45291, 5.37842, 5.38912, 0.00129351, 5.37269, 11.2546, 0.410824, 0.87251, 0.585781, 
-42.7759, 2.44037, 2.45817, 6.47733, 5.37588, 5.38211, 0.000457883, 5.37297, 11.2541, 0.418939, 0.864394, 0.618872, 
-42.4749, 2.48069, 2.48789, 6.48481, 5.37577, 5.37972, 0.000252317, 5.37609, 11.2478, 0.423211, 0.860122, 0.636867, 
-41.8729, 2.55777, 2.54819, 6.48814, 5.37797, 5.37794, 7.4951e-05, 5.38779, 11.2244, 0.431183, 0.852151, 0.671571, 
-41.6388, 2.58651, 2.57189, 6.48575, 5.3796, 5.3782, 4.68911e-05, 5.39406, 11.2119, 0.434091, 0.849242, 0.684618, 
-40.9699, 2.66503, 2.64013, 6.46934, 5.38623, 5.38147, 1.19186e-05, 5.41635, 11.1673, 0.441857, 0.841476, 0.720567, 
-40.8027, 2.68385, 2.65729, 6.46329, 5.38829, 5.38281, 8.32254e-06, 5.42281, 11.1544, 0.443681, 0.839652, 0.729256, 
-40.0669, 2.76302, 2.73299, 6.42904, 5.3989, 5.39069, 1.49728e-06, 5.45462, 11.0908, 0.451191, 0.832142, 0.766129, 
-39.9666, 2.77338, 2.74332, 6.42352, 5.40051, 5.39199, 9.39208e-07, 5.45932, 11.0814, 0.452154, 0.831179, 0.77099, 
-39.1639, 2.85256, 2.8259, 6.37366, 5.41458, 5.40392, -7.43982e-07, 5.49941, 11.0012, 0.459373, 0.823961, 0.808507, 
-39.1304, 2.85572, 2.82934, 6.37138, 5.41521, 5.40447, -6.27471e-07, 5.50116, 10.9977, 0.459656, 0.823678, 0.810018, 
-38.2943, 2.93147, 2.91479, 6.31077, 5.43153, 5.41923, -1.43142e-06, 5.54638, 10.9072, 0.466321, 0.817013, 0.846526, 
-38.2609, 2.93437, 2.91819, 6.30822, 5.4322, 5.41986, -1.27987e-06, 5.54824, 10.9035, 0.466569, 0.816764, 0.847936, 
-37.4582, 3.00113, 2.99921, 6.24478, 5.4488, 5.43547, -3.83051e-07, 5.59349, 10.813, 0.472253, 0.81108, 0.880686, 
-37.3579, 3.00911, 3.00925, 6.23662, 5.45091, 5.43749, -3.05143e-07, 5.59921, 10.8016, 0.47292, 0.810413, 0.884635, 
-36.6221, 3.06521, 3.08222, 6.17582, 5.46651, 5.45256, 2.30562e-08, 5.64131, 10.7174, 0.47755, 0.805784, 0.91266, 
-36.4548, 3.0774, 3.09862, 6.16184, 5.47006, 5.45603, 2.21714e-07, 5.65088, 10.6982, 0.47854, 0.804794, 0.918806, 
-35.786, 3.12415, 3.1635, 6.10573, 5.48425, 5.47001, 8.03633e-07, 5.68895, 10.6221, 0.482291, 0.801042, 0.942597, 
-35.5518, 3.13979, 3.18591, 6.08611, 5.48918, 5.4749, 7.83855e-07, 5.70216, 10.5957, 0.483529, 0.799804, 0.950634, 
-34.9498, 3.17836, 3.24279, 6.03593, 5.50172, 5.48745, 2.15797e-07, 5.73574, 10.5285, 0.486547, 0.796786, 0.970637, 
-34.6488, 3.19679, 3.2708, 6.01109, 5.5079, 5.49367, 5.12535e-08, 5.75228, 10.4954, 0.487972, 0.795361, 0.980291, 
-34.1137, 3.22822, 3.31989, 5.96747, 5.51871, 5.50461, -7.21333e-08, 5.7812, 10.4376, 0.490377, 0.792956, 0.996907, 
-33.7458, 3.24888, 3.35307, 5.93797, 5.526, 5.51201, -5.19814e-08, 5.80068, 10.3986, 0.49194, 0.791393, 1.00794, 
-33.2776, 3.27409, 3.39464, 5.9011, 5.53507, 5.52128, -1.10795e-08, 5.82497, 10.3501, 0.493831, 0.789502, 1.02153, 
-32.8428, 3.29646, 3.43254, 5.8676, 5.54328, 5.52971, 8.5316e-09, 5.84698, 10.306, 0.495494, 0.78784, 1.03371, 
-32.4415, 3.31627, 3.46692, 5.83736, 5.55068, 5.53732, 7.78087e-09, 5.86681, 10.2664, 0.496953, 0.78638, 1.04461, 
-31.9398, 3.33994, 3.50906, 5.80054, 5.55966, 5.5466, -5.5264e-09, 5.89093, 10.2181, 0.498683, 0.78465, 1.05776, 
-31.6054, 3.35507, 3.53664, 5.77662, 5.56548, 5.55263, -8.55627e-09, 5.90659, 10.1868, 0.499781, 0.783553, 1.06625, 
-31.0368, 3.37966, 3.58257, 5.73714, 5.57506, 5.5626, -7.4211e-09, 5.93242, 10.1352, 0.501552, 0.781781, 1.0802, 
-30.7692, 3.39076, 3.60376, 5.71909, 5.57943, 5.56716, -3.66141e-09, 5.94423, 10.1115, 0.502346, 0.780987, 1.08656, 
-30.1338, 3.41596, 3.65301, 5.67759, 5.58946, 5.57765, 2.3976e-09, 5.97138, 10.0572, 0.504139, 0.779195, 1.10114, 
-29.9331, 3.42359, 3.66824, 5.66488, 5.59252, 5.58087, 2.79102e-09, 5.97969, 10.0406, 0.504678, 0.778655, 1.10561, 
-29.2308, 3.44912, 3.72036, 5.62195, 5.60286, 5.59173, 1.11883e-09, 6.00781, 9.98439, 0.506474, 0.776859, 1.1207, 
-29.097, 3.45378, 3.73008, 5.61403, 5.60476, 5.59374, 6.54391e-10, 6.01299, 9.97402, 0.506801, 0.776533, 1.12348, 
-28.3278, 3.47942, 3.78463, 5.5702, 5.61528, 5.60484, 2.09268e-10, 6.04176, 9.91648, 0.508587, 0.774746, 1.13897, 
-28.2609, 3.48155, 3.78927, 5.56652, 5.61616, 5.60578, 4.239e-10, 6.04418, 9.91165, 0.508735, 0.774598, 1.14027, 
-27.4247, 3.5071, 3.84585, 5.52225, 5.62675, 5.617, 3.86708e-09, 6.07331, 9.85338, 0.510501, 0.772832, 1.15603, 
-26.5886, 3.53059, 3.89986, 5.48112, 5.63656, 5.62744, 4.46294e-09, 6.10047, 9.79906, 0.512114, 0.771219, 1.17084, 
-26.5217, 3.53239, 3.90407, 5.47796, 5.63731, 5.62824, 4.44831e-09, 6.10256, 9.79488, 0.512237, 0.771096, 1.17199, 
-25.7525, 3.5522, 3.95134, 5.44299, 5.64563, 5.63713, 1.32264e-09, 6.12575, 9.7485, 0.513589, 0.769744, 1.18475, 
-25.6187, 3.55549, 3.95935, 5.43716, 5.64702, 5.63861, 1.97621e-10, 6.12963, 9.74074, 0.513813, 0.76952, 1.1869, 
-24.9164, 3.57208, 4.00036, 5.40773, 5.654, 5.64609, -4.15513e-09, 6.14924, 9.70151, 0.514939, 0.768394, 1.19783, 
-24.7157, 3.57661, 4.01176, 5.39968, 5.65591, 5.64814, -4.24408e-09, 6.15463, 9.69075, 0.515246, 0.768087, 1.20085, 
-24.0803, 3.59036, 4.04697, 5.37518, 5.66172, 5.65437, -3.1031e-09, 6.17105, 9.65791, 0.516176, 0.767157, 1.21012, 
-23.8127, 3.59589, 4.06139, 5.36531, 5.66405, 5.65688, -2.02272e-09, 6.17768, 9.64464, 0.51655, 0.766783, 1.21389, 
-23.2441, 3.60717, 4.09125, 5.34519, 5.66881, 5.662, 1.23195e-09, 6.19126, 9.61749, 0.51731, 0.766023, 1.22168, 
-22.9097, 3.61352, 4.10832, 5.33387, 5.67148, 5.66488, 2.85061e-09, 6.19892, 9.60217, 0.517737, 0.765596, 1.2261, 
-22.408, 3.62264, 4.13327, 5.31759, 5.67533, 5.66903, 2.64393e-09, 6.20997, 9.58006, 0.518351, 0.764983, 1.23255, 
-22.0067, 3.62962, 4.15266, 5.30514, 5.67826, 5.6722, 2.02916e-09, 6.21845, 9.56309, 0.518819, 0.764514, 1.23753, 
-21.5719, 3.63687, 4.17311, 5.29222, 5.68131, 5.67549, 4.4806e-10, 6.22729, 9.54542, 0.519305, 0.764028, 1.24278, 
-21.1037, 3.64433, 4.1945, 5.27893, 5.68443, 5.67888, -2.52388e-09, 6.23642, 9.52717, 0.519806, 0.763528, 1.24824, 
-20.7358, 3.64995, 4.21085, 5.26894, 5.68679, 5.68143, -5.42636e-09, 6.24331, 9.51338, 0.520182, 0.763151, 1.2524, 
-20.2007, 3.65777, 4.23394, 5.25506, 5.69005, 5.68496, -7.77295e-09, 6.25292, 9.49417, 0.520706, 0.762628, 1.25826, 
-19.8997, 3.66199, 4.24657, 5.24759, 5.6918, 5.68687, -6.33036e-09, 6.25811, 9.48378, 0.520988, 0.762345, 1.26146, 
-19.2977, 3.67005, 4.27108, 5.23334, 5.69515, 5.69051, -6.41375e-09, 6.26806, 9.46387, 0.521528, 0.761806, 1.26766, 
-19.0635, 3.67306, 4.28035, 5.22803, 5.69639, 5.69186, -6.70845e-09, 6.27178, 9.45643, 0.521729, 0.761604, 1.26999, 
-18.3946, 3.68127, 4.30603, 5.21359, 5.69978, 5.69554, -5.45256e-09, 6.28196, 9.43608, 0.522278, 0.761055, 1.27646, 
-18.2274, 3.68324, 4.31227, 5.21014, 5.70059, 5.69642, -4.33891e-09, 6.28441, 9.43119, 0.52241, 0.760923, 1.27803, 
-17.4916, 3.69152, 4.33888, 5.19567, 5.70398, 5.70012, -1.90157e-09, 6.29471, 9.41058, 0.522964, 0.760369, 1.28472, 
-17.3913, 3.69261, 4.34241, 5.19378, 5.70442, 5.7006, -1.54992e-09, 6.29606, 9.40788, 0.523037, 0.760297, 1.2856, 
-16.5886, 3.70089, 4.36975, 5.17941, 5.70778, 5.70427, 1.76264e-09, 6.30639, 9.38721, 0.523591, 0.759742, 1.29246, 
-16.5552, 3.70122, 4.37086, 5.17884, 5.70791, 5.70442, 1.91902e-09, 6.30681, 9.38639, 0.523613, 0.75972, 1.29273, 
-15.7191, 3.70914, 4.39768, 5.1652, 5.7111, 5.7079, 3.8203e-09, 6.31672, 9.36655, 0.524144, 0.759189, 1.29946, 
-15.6856, 3.70945, 4.39872, 5.16468, 5.71122, 5.70803, 3.84583e-09, 6.3171, 9.36579, 0.524164, 0.759169, 1.29972, 
-14.8829, 3.71643, 4.42297, 5.15277, 5.714, 5.71108, 2.78408e-09, 6.32587, 9.34827, 0.524633, 0.7587, 1.3058, 
-14.7826, 3.71726, 4.4259, 5.15135, 5.71433, 5.71144, 2.56413e-09, 6.32691, 9.34617, 0.524689, 0.758644, 1.30654, 
-14.0468, 3.72313, 4.44678, 5.14144, 5.71664, 5.71397, 4.59151e-10, 6.3343, 9.33141, 0.525084, 0.75825, 1.31178, 
-13.8796, 3.72441, 4.45138, 5.1393, 5.71714, 5.71452, -2.81459e-11, 6.3359, 9.3282, 0.525169, 0.758164, 1.31294, 
-13.2107, 3.7293, 4.4692, 5.13112, 5.71904, 5.71661, -1.29893e-09, 6.34207, 9.31586, 0.525499, 0.757835, 1.31742, 
-12.9766, 3.73093, 4.47524, 5.1284, 5.71968, 5.71731, -1.80311e-09, 6.34413, 9.31173, 0.525609, 0.757724, 1.31894, 
-12.3746, 3.73497, 4.4903, 5.12173, 5.72123, 5.71901, -2.36193e-09, 6.34923, 9.30153, 0.525881, 0.757452, 1.32275, 
-12.0736, 3.7369, 4.49758, 5.11856, 5.72197, 5.71982, -2.03624e-09, 6.35167, 9.29665, 0.526011, 0.757322, 1.32459, 
-11.5385, 3.74019, 4.51014, 5.11319, 5.72322, 5.7212, -3.97941e-10, 6.35584, 9.28832, 0.526233, 0.7571, 1.32777, 
-11.1706, 3.74235, 4.51849, 5.10969, 5.72404, 5.72209, 6.53913e-10, 6.35858, 9.28284, 0.526379, 0.756954, 1.32989, 
-10.7023, 3.74498, 4.52879, 5.10543, 5.72503, 5.72318, 1.96727e-09, 6.36193, 9.27615, 0.526558, 0.756775, 1.33251, 
-10.2676, 3.74732, 4.53804, 5.10169, 5.7259, 5.72414, 2.62309e-09, 6.3649, 9.2702, 0.526717, 0.756617, 1.33488, 
-9.86622, 3.7494, 4.54631, 5.09839, 5.72666, 5.72498, 2.79479e-09, 6.36754, 9.26492, 0.526858, 0.756476, 1.33699, 
-9.36455, 3.75187, 4.55631, 5.09448, 5.72757, 5.72598, 2.98014e-09, 6.37069, 9.25862, 0.527026, 0.756307, 1.33956, 
-9.0301, 3.75346, 4.56277, 5.092, 5.72814, 5.72662, 2.58826e-09, 6.37271, 9.25458, 0.527134, 0.756199, 1.34123, 
-8.46154, 3.75603, 4.57338, 5.088, 5.72906, 5.72765, 6.15837e-10, 6.37599, 9.24801, 0.527311, 0.756023, 1.34397, 
-8.19398, 3.75719, 4.57822, 5.08621, 5.72947, 5.72811, -3.52438e-10, 6.37748, 9.24504, 0.52739, 0.755943, 1.34523, 
-7.55853, 3.75982, 4.58932, 5.08218, 5.7304, 5.72914, -2.50492e-09, 6.38085, 9.2383, 0.527571, 0.755762, 1.34812, 
-7.35786, 3.76062, 4.59272, 5.08097, 5.73068, 5.72945, -2.97759e-09, 6.38187, 9.23625, 0.527626, 0.755707, 1.349, 
-6.65552, 3.76329, 4.6042, 5.07695, 5.73162, 5.73048, -3.06045e-09, 6.3853, 9.2294, 0.527809, 0.755524, 1.35202, 
-6.52174, 3.76378, 4.60632, 5.07622, 5.73179, 5.73066, -3.09229e-09, 6.38592, 9.22815, 0.527843, 0.75549, 1.35258, 
-5.75251, 3.76646, 4.61808, 5.07226, 5.73271, 5.73168, -2.0773e-09, 6.38937, 9.22126, 0.528027, 0.755306, 1.35569, 
-5.68562, 3.76669, 4.61907, 5.07193, 5.73279, 5.73176, -1.88091e-09, 6.38966, 9.22068, 0.528043, 0.755291, 1.35595, 
-4.8495, 3.76936, 4.63102, 5.06806, 5.7337, 5.73275, 1.51758e-09, 6.3931, 9.2138, 0.528226, 0.755107, 1.35915, 
-4.01338, 3.77182, 4.64222, 5.06456, 5.73451, 5.73364, 3.85313e-09, 6.39627, 9.20745, 0.528397, 0.754936, 1.36217, 
-3.94649, 3.772, 4.64308, 5.0643, 5.73457, 5.73371, 3.87749e-09, 6.39652, 9.20697, 0.52841, 0.754923, 1.36241, 
-3.17726, 3.77408, 4.6527, 5.06141, 5.73522, 5.73446, 3.05823e-09, 6.3992, 9.2016, 0.528557, 0.754777, 1.36503, 
-3.04348, 3.77442, 4.65432, 5.06094, 5.73532, 5.73458, 2.92917e-09, 6.39965, 9.20071, 0.528581, 0.754752, 1.36548, 
-2.34114, 3.77616, 4.66253, 5.05858, 5.73586, 5.73519, 1.69238e-09, 6.4019, 9.19621, 0.528703, 0.75463, 1.36774, 
-2.14047, 3.77663, 4.66479, 5.05794, 5.736, 5.73535, 1.25024e-09, 6.40251, 9.19497, 0.528737, 0.754597, 1.36837, 
-1.50502, 3.77807, 4.67172, 5.05603, 5.73644, 5.73584, -3.68913e-10, 6.40439, 9.19123, 0.528838, 0.754495, 1.37031, 
-1.23746, 3.77865, 4.67453, 5.05527, 5.73662, 5.73604, -1.00155e-09, 6.40514, 9.18972, 0.528879, 0.754454, 1.3711, 
-0.668896, 3.77983, 4.68032, 5.05374, 5.73698, 5.73643, -1.55791e-09, 6.40668, 9.18664, 0.528962, 0.754372, 1.37273, 
-0.334448, 3.78049, 4.68361, 5.05289, 5.73719, 5.73664, -9.84174e-10, 6.40755, 9.1849, 0.529008, 0.754325, 1.37367, 
0.167224, 3.79804, 4.68851, 5.05042, 5.73846, 5.73704, -3.41032e-10, 6.40892, 9.18217, 0.530093, 0.75324, 1.37501, 
0.568562, 3.83745, 4.6936, 5.04362, 5.74166, 5.73824, -1.568e-10, 6.41133, 9.17734, 0.532905, 0.750428, 1.37585, 
1.00334, 3.87841, 4.70061, 5.03277, 5.74568, 5.74052, -6.81505e-11, 6.41561, 9.16878, 0.535785, 0.747548, 1.37644, 
1.47157, 3.92056, 4.70972, 5.01761, 5.75067, 5.74391, -2.80277e-11, 6.42188, 9.15624, 0.538696, 0.744637, 1.37674, 
1.83946, 3.95233, 4.71792, 5.00354, 5.755, 5.74715, -1.34697e-11, 6.42785, 9.14431, 0.540854, 0.742479, 1.37676, 
2.37458, 3.9965, 4.7313, 4.98023, 5.76184, 5.75264, -3.40335e-12, 6.43788, 9.12424, 0.543804, 0.739529, 1.37646, 
2.67559, 4.02032, 4.73952, 4.96585, 5.76592, 5.75608, -8.44346e-13, 6.44412, 9.11175, 0.545371, 0.737963, 1.37613, 
3.27759, 4.06588, 4.75728, 4.93488, 5.77448, 5.76355, 4.93665e-13, 6.45766, 9.08469, 0.548318, 0.735015, 1.37518, 
3.51171, 4.08286, 4.76462, 4.92217, 5.77793, 5.76663, 3.86617e-13, 6.46323, 9.07354, 0.549401, 0.733932, 1.3747, 
4.1806, 4.12926, 4.78675, 4.88428, 5.78803, 5.7759, -1.85356e-15, 6.47991, 9.04019, 0.552317, 0.731017, 1.37307, 
4.34783, 4.14039, 4.79252, 4.87451, 5.7906, 5.7783, -3.6422e-14, 6.48421, 9.03158, 0.553006, 0.730327, 1.3726, 
5.08361, 4.18718, 4.8189, 4.83052, 5.80205, 5.78914, 1.00718e-13, 6.50361, 8.99277, 0.555867, 0.727467, 1.37028, 
5.18395, 4.1933, 4.8226, 4.82443, 5.80362, 5.79065, 1.10462e-13, 6.5063, 8.98739, 0.556236, 0.727097, 1.36993, 
5.98662, 4.24009, 4.85305, 4.77522, 5.81619, 5.80286, 1.56132e-13, 6.52801, 8.94399, 0.559026, 0.724308, 1.36693, 
6.02007, 4.24196, 4.85434, 4.77316, 5.81672, 5.80337, 1.5361e-13, 6.52892, 8.94217, 0.559136, 0.724198, 1.36679, 
6.85619, 4.28672, 4.88728, 4.72167, 5.8297, 5.81621, 2.18855e-14, 6.55159, 8.89681, 0.561744, 0.721589, 1.36327, 
6.88963, 4.28844, 4.88862, 4.71962, 5.83022, 5.81672, 1.64362e-14, 6.5525, 8.89501, 0.561843, 0.72149, 1.36312, 
7.69231, 4.32789, 4.92102, 4.67068, 5.84243, 5.82896, -2.81085e-14, 6.57399, 8.85202, 0.564095, 0.719238, 1.35942, 
7.79264, 4.33261, 4.9251, 4.66462, 5.84394, 5.83048, -2.60472e-14, 6.57665, 8.84671, 0.564361, 0.718972, 1.35894, 
8.52843, 4.36576, 4.95521, 4.62074, 5.85479, 5.84149, 3.05447e-15, 6.59585, 8.8083, 0.566217, 0.717116, 1.35533, 
8.69565, 4.37296, 4.96208, 4.61092, 5.85721, 5.84396, 7.50709e-15, 6.60014, 8.79972, 0.566616, 0.716717, 1.35448, 
9.36455, 4.40059, 4.98958, 4.57226, 5.86671, 5.85368, 9.97254e-15, 6.61698, 8.76603, 0.568136, 0.715198, 1.35103, 
9.59866, 4.40984, 4.9992, 4.55899, 5.86996, 5.85702, 6.77151e-15, 6.62275, 8.7545, 0.568639, 0.714694, 1.3498, 
10.2007, 4.43263, 5.02387, 4.52553, 5.87812, 5.86545, -1.41202e-15, 6.63726, 8.72549, 0.569873, 0.713461, 1.34658, 
10.5017, 4.44352, 5.03615, 4.50918, 5.88211, 5.86957, -2.30121e-15, 6.64433, 8.71135, 0.570457, 0.712876, 1.34495, 
11.0368, 4.4621, 5.05787, 4.48074, 5.88901, 5.87675, 6.50451e-16, 6.65658, 8.68683, 0.571447, 0.711886, 1.34203, 
11.4047, 4.4743, 5.07269, 4.46168, 5.89362, 5.88156, 3.12109e-15, 6.66478, 8.67045, 0.572093, 0.71124, 1.34, 
11.8729, 4.4892, 5.09141, 4.43802, 5.89934, 5.88755, 1.50883e-14, 6.67492, 8.65017, 0.572877, 0.710457, 1.3374, 
12.3077, 4.50243, 5.10862, 4.41664, 5.9045, 5.89295, 2.06596e-14, 6.68405, 8.6319, 0.573567, 0.709766, 1.33497, 
12.709, 4.51413, 5.12434, 4.39741, 5.90913, 5.89782, 1.83565e-14, 6.69223, 8.61554, 0.574175, 0.709158, 1.33272, 
13.2107, 4.52812, 5.14376, 4.37408, 5.91473, 5.90373, 1.45926e-14, 6.70213, 8.59574, 0.574897, 0.708436, 1.32991, 
13.5452, 4.53706, 5.15655, 4.35896, 5.91836, 5.90756, 5.80529e-15, 6.70853, 8.58295, 0.575356, 0.707977, 1.32803, 
14.1137, 4.5516, 5.17799, 4.33402, 5.92433, 5.91388, -9.6881e-15, 6.71903, 8.56195, 0.576098, 0.707235, 1.32484, 
14.3813, 4.55815, 5.18795, 4.32263, 5.92705, 5.91677, -1.43754e-14, 6.72381, 8.55238, 0.576431, 0.706902, 1.32334, 
15.0167, 4.57304, 5.21121, 4.29643, 5.93331, 5.92342, -1.49277e-14, 6.73476, 8.53048, 0.577184, 0.70615, 1.3198, 
15.2174, 4.57755, 5.21844, 4.28841, 5.93522, 5.92546, -1.37379e-14, 6.7381, 8.5238, 0.57741, 0.705923, 1.31869, 
15.9197, 4.59264, 5.24332, 4.26124, 5.94169, 5.93236, 3.59764e-16, 6.74937, 8.50127, 0.578165, 0.705168, 1.3148, 
16.0535, 4.5954, 5.24798, 4.25622, 5.94288, 5.93363, 3.64992e-15, 6.75144, 8.49712, 0.578303, 0.705031, 1.31407, 
16.8227, 4.61054, 5.27428, 4.22836, 5.9495, 5.94071, 1.21853e-14, 6.7629, 8.47421, 0.579054, 0.704279, 1.30987, 
16.8896, 4.61181, 5.27652, 4.22601, 5.95006, 5.94131, 1.22198e-14, 6.76386, 8.47228, 0.579117, 0.704217, 1.30951, 
17.7258, 4.6269, 5.30404, 4.19769, 5.95677, 5.94851, 5.68e-15, 6.7754, 8.4492, 0.579859, 0.703474, 1.30502, 
18.5619, 4.64079, 5.33051, 4.17117, 5.96304, 5.95526, -1.20687e-14, 6.78612, 8.42776, 0.580537, 0.702796, 1.30061, 
18.6288, 4.64185, 5.33258, 4.16912, 5.96352, 5.95578, -1.29115e-14, 6.78694, 8.42612, 0.580589, 0.702745, 1.30026, 
19.398, 4.65356, 5.35593, 4.14636, 5.9689, 5.96158, -1.97997e-14, 6.79605, 8.4079, 0.581156, 0.702178, 1.29628, 
19.5318, 4.6555, 5.35989, 4.14255, 5.9698, 5.96255, -2.25996e-14, 6.79757, 8.40486, 0.58125, 0.702084, 1.2956, 
20.2341, 4.6653, 5.38028, 4.12318, 5.97436, 5.96749, -3.26689e-14, 6.80524, 8.38951, 0.581721, 0.701612, 1.29205, 
20.4348, 4.66798, 5.38597, 4.11784, 5.97562, 5.96885, -3.1261e-14, 6.80735, 8.38531, 0.581849, 0.701484, 1.29105, 
21.0702, 4.67611, 5.40359, 4.10153, 5.97946, 5.973, -2.94907e-14, 6.81375, 8.37251, 0.582237, 0.701096, 1.28792, 
21.3378, 4.67938, 5.41083, 4.0949, 5.98102, 5.97469, -3.36232e-14, 6.81633, 8.36734, 0.582393, 0.70094, 1.28662, 
21.9064, 4.68604, 5.42586, 4.08132, 5.98421, 5.97816, -3.72074e-14, 6.8216, 8.3568, 0.582709, 0.700624, 1.2839, 
22.2408, 4.68979, 5.43448, 4.07362, 5.98602, 5.98012, -3.06842e-14, 6.82457, 8.35086, 0.582886, 0.700447, 1.28232, 
